,Stock,Best case profits ratio,Worst case profits ratio,Best case losses ratio,Worst case losses ratio,Max. trade period in days,Min. trade period in days,Avg. trade period in days,Median trade period in days,Total exploration time
125,STZ,0.44299674267100975,0.44299674267100975,0.5244299674267101,0.5244299674267101,442,3,120.17263843648209,89.0,21.13957905769348
126,CEG,0.0,0.0,0.0,0.0,23,23,23.0,23.0,0.17200279235839844
127,COO,0.4779220779220779,0.4779220779220779,0.5116883116883116,0.5116883116883116,607,1,90.8025974025974,62.0,19.98191237449646
128,CPRT,0.5958333333333333,0.5958333333333333,0.4,0.4,1037,1,158.55416666666667,109.5,21.356332540512085
129,GLW,0.46588235294117647,0.46588235294117647,0.5341176470588235,0.5341176470588235,610,3,97.45647058823529,71.0,24.52706241607666
130,CTVA,0.5833333333333334,0.5833333333333334,0.4166666666666667,0.4166666666666667,252,6,96.54166666666667,88.5,1.4055871963500977
131,COST,0.6422535211267606,0.6422535211267606,0.35774647887323946,0.35774647887323946,592,3,160.6112676056338,123.0,32.35295844078064
132,CTRA,0.4190871369294606,0.4190871369294606,0.5643153526970954,0.5643153526970954,316,1,79.01659751037344,62.0,11.15585708618164
133,CCI,0.6484375,0.6484375,0.34375,0.34375,755,3,207.98828125,175.5,29.505865335464478
134,CSX,0.4849137931034483,0.4849137931034483,0.5064655172413793,0.5064655172413793,609,3,138.32112068965517,101.5,36.57659959793091
135,CMI,0.4473684210526316,0.4473684210526316,0.5473684210526316,0.5473684210526316,381,1,91.98684210526316,71.0,20.572061777114868
136,CVS,0.5011286681715575,0.5011286681715575,0.4717832957110609,0.4717832957110609,497,5,128.07900677200902,110.0,32.811914682388306
137,DHI,0.4854368932038835,0.4854368932038835,0.5145631067961165,0.5145631067961165,393,3,67.37378640776699,50.0,8.050018072128296
138,DHR,0.7036144578313253,0.7036144578313253,0.2819277108433735,0.2819277108433735,611,5,201.92048192771085,169.0,47.39280605316162
139,DRI,0.4823943661971831,0.4823943661971831,0.5140845070422535,0.5140845070422535,598,3,123.2605633802817,85.0,20.00276017189026
140,DVA,0.43859649122807015,0.43859649122807015,0.5508771929824562,0.5508771929824562,671,1,135.90526315789472,92.0,22.019886016845703
141,DE,0.4590443686006826,0.4590443686006826,0.537542662116041,0.537542662116041,984,3,138.66894197952217,83.0,46.68304657936096
142,DAL,0.36065573770491804,0.36065573770491804,0.639344262295082,0.639344262295082,407,1,57.950819672131146,32.0,4.3660969734191895
143,XRAY,0.5441595441595442,0.5441595441595442,0.4444444444444444,0.4444444444444444,686,1,174.25356125356126,128.0,34.63135027885437
144,DVN,0.4296875,0.4296875,0.5703125,0.5703125,463,1,75.0859375,49.0,11.185083150863647
145,DXCM,0.514018691588785,0.514018691588785,0.48598130841121495,0.48598130841121495,135,3,45.700934579439256,38.0,3.19321608543396
146,FANG,0.4142857142857143,0.4142857142857143,0.5714285714285714,0.5714285714285714,305,3,50.92857142857143,32.5,2.334062337875366
147,DLR,0.5435897435897435,0.5435897435897435,0.441025641025641,0.441025641025641,467,5,136.8923076923077,113.0,15.147794008255005
148,DFS,0.46296296296296297,0.46296296296296297,0.5370370370370371,0.5370370370370371,490,3,104.40123456790124,92.5,9.691046476364136
149,DISH,0.3744493392070485,0.3744493392070485,0.6255506607929515,0.6255506607929515,483,3,84.70044052863436,57.0,11.152042150497437
150,DIS,0.5318518518518518,0.5318518518518518,0.4666666666666667,0.4666666666666667,869,3,123.92296296296297,92.0,48.16952180862427
151,DG,0.5460122699386503,0.5460122699386503,0.4539877300613497,0.4539877300613497,521,3,155.90797546012269,136.0,14.053617715835571
152,DLTR,0.4820717131474104,0.4820717131474104,0.5179282868525896,0.5179282868525896,533,3,90.56175298804781,66.0,13.18506669998169
153,D,0.6757246376811594,0.6757246376811594,0.3007246376811594,0.3007246376811594,895,5,290.4076086956522,273.0,92.21492457389832
154,DPZ,0.5752212389380531,0.5752212389380531,0.4247787610619469,0.4247787610619469,373,5,104.81858407079646,87.5,13.354289770126343
155,DOV,0.48519362186788156,0.48519362186788156,0.5034168564920274,0.5034168564920274,768,1,150.0,112.0,37.41371273994446
156,DOW,0.3448275862068966,0.3448275862068966,0.4482758620689655,0.4482758620689655,252,13,83.65517241379311,80.0,1.5454821586608887
157,DTE,0.6144200626959248,0.6144200626959248,0.36990595611285265,0.36990595611285265,1592,10,269.9310344827586,237.0,97.98682975769043
158,DUK,0.7077175697865353,0.7077175697865353,0.2627257799671593,0.2627257799671593,1033,7,264.3990147783251,237.0,92.73524928092957
159,DRE,0.5765027322404371,0.5765027322404371,0.39344262295081966,0.39344262295081966,668,1,166.47267759562843,138.0,35.44029521942139
160,DD,0.46153846153846156,0.46153846153846156,0.5270049099836334,0.5270049099836334,720,3,131.88543371522096,99.0,46.2912380695343
161,DXC,0.4794816414686825,0.4794816414686825,0.5205183585313174,0.5205183585313174,569,1,103.43196544276458,75.0,27.67832112312317
162,EMN,0.516320474777448,0.516320474777448,0.47181008902077154,0.47181008902077154,624,5,123.94362017804154,94.0,23.82433533668518
163,ETN,0.48586572438162545,0.48586572438162545,0.5035335689045937,0.5035335689045937,680,1,136.86572438162545,106.5,44.50080227851868
164,EBAY,0.441025641025641,0.441025641025641,0.5487179487179488,0.5487179487179488,883,1,127.9025641025641,71.0,14.447989463806152
165,ECL,0.6227272727272727,0.6227272727272727,0.37272727272727274,0.37272727272727274,1198,1,243.5340909090909,201.5,60.37992024421692
166,EIX,0.6387832699619772,0.6387832699619772,0.35361216730038025,0.35361216730038025,695,3,207.2851711026616,169.0,62.08731508255005
167,EW,0.5674603174603174,0.5674603174603174,0.4246031746031746,0.4246031746031746,986,3,157.87301587301587,109.5,22.15033984184265
168,EA,0.4772727272727273,0.4772727272727273,0.5113636363636364,0.5113636363636364,356,1,67.56439393939394,47.0,10.449971914291382
169,EMR,0.582089552238806,0.582089552238806,0.4134328358208955,0.4134328358208955,1671,3,213.3507462686567,169.0,80.67279863357544
170,ENPH,0.40540540540540543,0.40540540540540543,0.5945945945945946,0.5945945945945946,58,3,15.0,11.0,0.4842822551727295
171,ETR,0.5551601423487544,0.5551601423487544,0.43416370106761565,0.43416370106761565,1119,3,237.55160142348754,171.0,75.09322929382324
172,EOG,0.483739837398374,0.483739837398374,0.5121951219512195,0.5121951219512195,490,3,90.95121951219512,68.5,12.919124126434326
173,EPAM,0.5769230769230769,0.5769230769230769,0.41346153846153844,0.41346153846153844,247,3,73.3173076923077,62.5,4.5396764278411865
174,EFX,0.5431235431235432,0.5431235431235432,0.45454545454545453,0.45454545454545453,582,1,143.8997668997669,116.0,36.068214893341064
175,EQIX,0.46153846153846156,0.46153846153846156,0.5282051282051282,0.5282051282051282,337,1,93.16923076923077,78.0,10.692978620529175
176,EQR,0.5214723926380368,0.5214723926380368,0.44785276073619634,0.44785276073619634,884,3,192.78527607361963,156.5,35.168509006500244
177,ESS,0.5555555555555556,0.5555555555555556,0.4239766081871345,0.4239766081871345,750,6,181.16081871345028,149.5,34.94409775733948
178,EL,0.47796610169491527,0.47796610169491527,0.5152542372881356,0.5152542372881356,654,3,134.08474576271186,103.0,22.248401165008545
179,ETSY,0.5641025641025641,0.5641025641025641,0.4358974358974359,0.4358974358974359,143,3,39.05128205128205,31.0,1.0265512466430664
180,RE,0.5183946488294314,0.5183946488294314,0.451505016722408,0.451505016722408,740,8,210.96321070234114,165.0,35.85644054412842
181,EVRG,0.6520787746170679,0.6520787746170679,0.3172866520787746,0.3172866520787746,1149,1,264.8774617067834,216.0,68.8718523979187
182,ES,0.5582959641255605,0.5582959641255605,0.3968609865470852,0.3968609865470852,1170,6,237.20627802690584,188.0,60.778696060180664
183,EXC,0.5065217391304347,0.5065217391304347,0.4826086956521739,0.4826086956521739,816,3,181.54347826086956,158.5,47.32560396194458
184,EXPE,0.4451219512195122,0.4451219512195122,0.5548780487804879,0.5548780487804879,263,3,66.42682926829268,50.5,6.675530672073364
185,EXPD,0.5302491103202847,0.5302491103202847,0.4626334519572954,0.4626334519572954,726,1,149.87188612099644,109.0,24.206995248794556
186,EXR,0.6736842105263158,0.6736842105263158,0.3157894736842105,0.3157894736842105,356,3,137.77894736842106,130.0,14.605026483535767
187,XOM,0.5720108695652174,0.5720108695652174,0.40625,0.40625,1060,8,261.9891304347826,212.0,109.18479228019714
188,FFIV,0.37433155080213903,0.37433155080213903,0.6256684491978609,0.6256684491978609,546,1,68.59358288770053,47.0,7.352475881576538
189,FDS,0.5441176470588235,0.5441176470588235,0.4522058823529412,0.4522058823529412,547,3,113.86764705882354,85.0,17.75373935699463
190,FAST,0.4318181818181818,0.4318181818181818,0.551948051948052,0.551948051948052,644,1,93.21428571428571,77.5,16.567185640335083
191,FRT,0.5641025641025641,0.5641025641025641,0.4240631163708087,0.4240631163708087,680,5,206.7810650887574,183.0,59.77000713348389
192,FDX,0.445916114790287,0.445916114790287,0.5452538631346578,0.5452538631346578,582,3,108.0551876379691,74.0,27.92902898788452
193,FITB,0.3788300835654596,0.3788300835654596,0.6128133704735376,0.6128133704735376,1013,3,138.78272980501393,93.0,28.83748745918274
194,FRC,0.4585987261146497,0.4585987261146497,0.535031847133758,0.535031847133758,710,7,151.94904458598725,120.0,13.24708080291748
195,FE,0.49842271293375395,0.49842271293375395,0.47003154574132494,0.47003154574132494,847,5,177.9495268138801,153.0,31.444687128067017
196,FIS,0.6041666666666666,0.6041666666666666,0.3888888888888889,0.3888888888888889,652,3,177.62847222222223,149.5,28.305278539657593
197,FISV,0.5625,0.5625,0.4305555555555556,0.4305555555555556,586,3,173.8125,163.5,28.274609565734863
198,FLT,0.3680555555555556,0.3680555555555556,0.6319444444444444,0.6319444444444444,415,3,102.17361111111111,74.5,8.261934995651245
199,FMC,0.4864864864864865,0.4864864864864865,0.5110565110565111,0.5110565110565111,402,1,103.95577395577395,83.0,24.347515106201172
200,F,0.45075757575757575,0.45075757575757575,0.5473484848484849,0.5473484848484849,993,1,125.75,78.0,38.68861532211304
201,FTNT,0.5274725274725275,0.5274725274725275,0.4725274725274725,0.4725274725274725,296,3,72.83516483516483,60.0,3.927884578704834
202,FTV,0.39473684210526316,0.39473684210526316,0.5921052631578947,0.5921052631578947,445,9,163.05263157894737,156.0,6.928227186203003
203,FBHS,0.44537815126050423,0.44537815126050423,0.5546218487394958,0.5546218487394958,467,3,143.4453781512605,121.0,9.722249031066895
204,FOXA,0.37142857142857144,0.37142857142857144,0.6,0.6,398,3,89.4,74.0,2.001444101333618
205,FOX,0.24242424242424243,0.24242424242424243,0.696969696969697,0.696969696969697,212,3,69.48484848484848,69.0,1.375056505203247
206,BEN,0.4624277456647399,0.4624277456647399,0.5317919075144508,0.5317919075144508,680,1,108.47687861271676,78.0,21.791484594345093
207,FCX,0.3991031390134529,0.3991031390134529,0.5964125560538116,0.5964125560538116,461,3,65.46188340807174,47.0,8.709064483642578
208,AJG,0.5508849557522124,0.5508849557522124,0.4358407079646018,0.4358407079646018,964,1,209.05088495575222,163.0,53.18006706237793
209,GRMN,0.5922330097087378,0.5922330097087378,0.4077669902912621,0.4077669902912621,450,3,106.76699029126213,83.5,12.645132303237915
210,IT,0.6113207547169811,0.6113207547169811,0.3886792452830189,0.3886792452830189,555,1,113.00377358490566,85.0,17.1623318195343
211,GE,0.5109489051094891,0.5109489051094891,0.4878345498783455,0.4878345498783455,1011,5,212.15693430656935,155.0,99.67448735237122
212,GNRC,0.4175824175824176,0.4175824175824176,0.5824175824175825,0.5824175824175825,396,3,70.31868131868131,49.0,3.7971532344818115
