,Stock,Best case profits ratio,Worst case profits ratio,Best case losses ratio,Worst case losses ratio,Max. trade period in days,Min. trade period in days,Avg. trade period in days,Median trade period in days,Total exploration time
70,BA,0.68561872909699,0.68561872909699,0.31438127090301005,0.31438127090301005,359,1,36.202341137123746,24.0,13.307871103286743
71,BKNG,0.765,0.765,0.235,0.235,115,1,24.19,19.0,3.1908276081085205
72,BWA,0.69921875,0.69921875,0.296875,0.296875,146,1,26.9296875,19.0,4.330774784088135
73,BXP,0.7857142857142857,0.7857142857142857,0.2012987012987013,0.2012987012987013,231,1,47.77597402597402,32.0,8.835811853408813
74,BSX,0.6294820717131474,0.6294820717131474,0.36254980079681276,0.36254980079681276,190,1,30.199203187250998,20.0,4.673919677734375
75,BMY,0.7543035993740219,0.7543035993740219,0.24413145539906103,0.24413145539906103,219,1,44.76056338028169,33.0,17.241703987121582
76,AVGO,0.7833333333333333,0.7833333333333333,0.21666666666666667,0.21666666666666667,122,1,24.15,16.0,1.9744422435760498
77,BR,0.8095238095238095,0.8095238095238095,0.19047619047619047,0.19047619047619047,205,1,41.20634920634921,34.0,4.587658166885376
78,BRO,0.74,0.74,0.26,0.26,423,1,62.74,41.5,13.189563512802124
79,CHRW,0.7437722419928826,0.7437722419928826,0.2526690391459075,0.2526690391459075,212,1,38.91103202846975,27.0,6.796815872192383
80,CDNS,0.7480314960629921,0.7480314960629921,0.25196850393700787,0.25196850393700787,166,1,25.393700787401574,17.0,4.041536569595337
81,CZR,0.6176470588235294,0.6176470588235294,0.38235294117647056,0.38235294117647056,52,1,13.117647058823529,8.5,0.46457791328430176
82,CPT,0.8591954022988506,0.8591954022988506,0.13793103448275862,0.13793103448275862,320,3,51.985632183908045,33.5,10.473127841949463
83,CPB,0.7443298969072165,0.7443298969072165,0.24948453608247423,0.24948453608247423,422,1,59.61443298969072,36.0,16.8776752948761
84,COF,0.7092198581560284,0.7092198581560284,0.2907801418439716,0.2907801418439716,205,1,30.95035460992908,18.0,5.4936230182647705
85,CAH,0.7041884816753927,0.7041884816753927,0.2931937172774869,0.2931937172774869,320,1,36.96596858638743,23.5,8.494921445846558
86,KMX,0.6467661691542289,0.6467661691542289,0.35323383084577115,0.35323383084577115,121,1,20.203980099502488,15.0,2.669861316680908
87,CCL,0.6892655367231638,0.6892655367231638,0.3107344632768362,0.3107344632768362,257,1,33.22598870056497,22.0,7.608280181884766
88,CARR,0.6190476190476191,0.6190476190476191,0.38095238095238093,0.38095238095238093,62,1,24.523809523809526,23.0,0.4905126094818115
89,CTLT,0.8059701492537313,0.8059701492537313,0.19402985074626866,0.19402985074626866,156,1,23.71641791044776,14.0,1.0411560535430908
90,CAT,0.6959459459459459,0.6959459459459459,0.3027027027027027,0.3027027027027027,255,1,35.73243243243243,26.0,15.872818231582642
91,CBOE,0.8309859154929577,0.8309859154929577,0.1619718309859155,0.1619718309859155,169,3,34.232394366197184,26.0,2.9088335037231445
92,CBRE,0.6802721088435374,0.6802721088435374,0.3197278911564626,0.3197278911564626,148,1,30.639455782312925,21.0,2.8265628814697266
93,CDW,0.8173076923076923,0.8173076923076923,0.18269230769230768,0.18269230769230768,127,1,37.53846153846154,28.0,2.359487295150757
94,CE,0.657608695652174,0.657608695652174,0.3423913043478261,0.3423913043478261,134,1,25.097826086956523,20.0,2.862687349319458
95,CNC,0.6870748299319728,0.6870748299319728,0.3129251700680272,0.3129251700680272,87,1,18.551020408163264,14.0,1.8615870475769043
96,CNP,0.7884914463452566,0.7884914463452566,0.2052877138413686,0.2052877138413686,476,1,61.181959564541216,42.0,23.394602060317993
97,CDAY,0.625,0.625,0.375,0.375,53,1,11.833333333333334,7.0,0.36469602584838867
98,CERN,0.7338403041825095,0.7338403041825095,0.22813688212927757,0.22813688212927757,157,1,30.15209125475285,17.0,5.123409271240234
99,CF,0.8,0.8,0.2,0.2,183,1,20.95,15.0,1.9687778949737549
100,CRL,0.8068669527896996,0.8068669527896996,0.19313304721030042,0.19313304721030042,137,1,30.184549356223176,22.0,4.249117374420166
101,SCHW,0.7220216606498195,0.7220216606498195,0.2779783393501805,0.2779783393501805,110,1,21.924187725631768,15.0,3.9033920764923096
102,CHTR,0.753731343283582,0.753731343283582,0.2462686567164179,0.2462686567164179,133,1,28.917910447761194,22.0,2.402667999267578
103,CVX,0.7336182336182336,0.7336182336182336,0.26495726495726496,0.26495726495726496,305,1,50.10968660968661,36.0,20.92827033996582
104,CMG,0.6129032258064516,0.6129032258064516,0.3870967741935484,0.3870967741935484,133,1,26.129032258064516,20.0,2.898969888687134
105,CB,0.7699680511182109,0.7699680511182109,0.21405750798722045,0.21405750798722045,221,1,45.33546325878594,33.0,8.39449954032898
106,CHD,0.7482837528604119,0.7482837528604119,0.2471395881006865,0.2471395881006865,237,1,51.203661327231124,39.0,13.177367210388184
107,CI,0.7546296296296297,0.7546296296296297,0.24074074074074073,0.24074074074074073,183,1,31.34259259259259,24.0,8.246999025344849
108,CINF,0.8,0.8,0.1974025974025974,0.1974025974025974,361,1,61.94025974025974,43.0,13.816648721694946
109,CTAS,0.8063583815028902,0.8063583815028902,0.1907514450867052,0.1907514450867052,206,1,35.52023121387283,25.0,7.4005820751190186
110,CSCO,0.7,0.7,0.3,0.3,205,1,36.0,24.0,6.805912017822266
111,C,0.7137546468401487,0.7137546468401487,0.2843866171003718,0.2843866171003718,324,1,38.825278810408925,26.0,12.580610513687134
112,CFG,0.6666666666666666,0.6666666666666666,0.3218390804597701,0.3218390804597701,131,3,28.448275862068964,22.0,1.7950856685638428
113,CTXS,0.6606334841628959,0.6606334841628959,0.3076923076923077,0.3076923076923077,180,1,28.41176470588235,18.0,4.130823135375977
114,CLX,0.8862385321100917,0.8862385321100917,0.11192660550458716,0.11192660550458716,295,1,55.22385321100917,39.0,17.81507968902588
115,CME,0.8,0.8,0.2,0.2,189,1,36.86808510638298,27.0,5.118355751037598
116,CMS,0.8008658008658008,0.8008658008658008,0.19913419913419914,0.19913419913419914,201,1,43.64718614718615,34.5,11.98808479309082
117,KO,0.7973421926910299,0.7973421926910299,0.20155038759689922,0.20155038759689922,513,1,75.27685492801771,51.0,39.62997245788574
118,CTSH,0.6905829596412556,0.6905829596412556,0.30493273542600896,0.30493273542600896,188,1,34.99103139013453,25.0,4.800901889801025
119,CL,0.7653910149750416,0.7653910149750416,0.22961730449251247,0.22961730449251247,404,3,66.85024958402663,44.0,23.56256079673767
120,CMCSA,0.7421383647798742,0.7421383647798742,0.24528301886792453,0.24528301886792453,187,1,36.90251572327044,29.0,7.23411226272583
121,CMA,0.6675461741424802,0.6675461741424802,0.3324538258575198,0.3324538258575198,270,1,43.401055408970976,29.0,10.041507482528687
122,CAG,0.7527352297592997,0.7527352297592997,0.24726477024070023,0.24726477024070023,262,1,50.87308533916849,36.0,13.684783220291138
123,COP,0.6973995271867612,0.6973995271867612,0.30260047281323876,0.30260047281323876,231,1,36.18676122931442,26.0,9.459427118301392
124,ED,0.8220689655172414,0.8220689655172414,0.17793103448275863,0.17793103448275863,693,1,69.24137931034483,48.0,29.321160554885864
125,STZ,0.7236842105263158,0.7236842105263158,0.2598684210526316,0.2598684210526316,170,1,33.76973684210526,24.0,6.172191381454468
126,CEG,1.0,1.0,0.0,0.0,10,10,10.0,10.0,0.12909913063049316
127,COO,0.7235772357723578,0.7235772357723578,0.27371273712737126,0.27371273712737126,198,1,28.005420054200542,17.0,6.569215536117554
128,CPRT,0.7333333333333333,0.7333333333333333,0.2625,0.2625,306,1,42.295833333333334,26.0,6.00532865524292
129,GLW,0.6985981308411215,0.6985981308411215,0.3014018691588785,0.3014018691588785,204,1,34.22196261682243,22.0,9.184518575668335
130,CTVA,0.75,0.75,0.25,0.25,82,5,30.166666666666668,21.5,0.5894839763641357
131,COST,0.7799442896935933,0.7799442896935933,0.2200557103064067,0.2200557103064067,292,1,45.35654596100279,29.0,9.545511245727539
132,CTRA,0.6774193548387096,0.6774193548387096,0.3185483870967742,0.3185483870967742,137,1,26.487903225806452,18.0,4.331424236297607
133,CCI,0.7876447876447876,0.7837837837837838,0.21235521235521235,0.21621621621621623,330,1,51.13513513513514,29.0,7.823270797729492
134,CSX,0.7180616740088106,0.7180616740088106,0.27973568281938327,0.27973568281938327,224,3,37.94273127753304,29.0,10.300197839736938
135,CMI,0.6436170212765957,0.6436170212765957,0.35106382978723405,0.35106382978723405,241,1,34.4281914893617,24.5,8.100888013839722
136,CVS,0.7511210762331838,0.7511210762331838,0.23766816143497757,0.23766816143497757,296,1,41.05156950672646,26.0,10.917120218276978
137,DHI,0.7053140096618358,0.7053140096618358,0.2946859903381642,0.2946859903381642,112,1,22.318840579710145,13.0,3.344291925430298
138,DHR,0.8138424821002387,0.8138424821002387,0.17422434367541767,0.17422434367541767,246,1,49.940334128878284,31.0,12.314141750335693
139,DRI,0.7275985663082437,0.7275985663082437,0.26881720430107525,0.26881720430107525,244,1,36.78136200716846,22.0,6.101088762283325
140,DVA,0.7192982456140351,0.7192982456140351,0.2771929824561403,0.2771929824561403,257,1,39.41754385964912,26.0,6.769179821014404
141,DE,0.7054794520547946,0.7054794520547946,0.2928082191780822,0.2928082191780822,183,1,34.52568493150685,26.0,12.17710256576538
142,DAL,0.652542372881356,0.652542372881356,0.3474576271186441,0.3474576271186441,93,1,18.228813559322035,10.0,1.5956265926361084
143,XRAY,0.7715877437325905,0.7715877437325905,0.22562674094707522,0.22562674094707522,443,1,47.448467966573816,29.0,10.057214736938477
144,DVN,0.6812749003984063,0.6812749003984063,0.3187250996015936,0.3187250996015936,98,1,20.95617529880478,15.0,3.505404233932495
145,DXCM,0.7663551401869159,0.7663551401869159,0.2336448598130841,0.2336448598130841,63,1,14.738317757009346,11.0,1.3976829051971436
146,FANG,0.6857142857142857,0.6857142857142857,0.3142857142857143,0.3142857142857143,62,1,14.957142857142857,10.0,0.770535945892334
147,DLR,0.788659793814433,0.788659793814433,0.211340206185567,0.211340206185567,112,1,27.38659793814433,21.5,3.2913341522216797
148,DFS,0.691358024691358,0.691358024691358,0.30864197530864196,0.30864197530864196,172,1,39.54320987654321,28.0,3.8968522548675537
149,DISH,0.6711111111111111,0.6711111111111111,0.3288888888888889,0.3288888888888889,192,1,26.404444444444444,17.0,3.7664403915405273
150,DIS,0.7159420289855073,0.7159420289855073,0.28405797101449276,0.28405797101449276,213,1,37.094202898550726,26.0,15.68290114402771
151,DG,0.7791411042944786,0.7791411042944786,0.22085889570552147,0.22085889570552147,150,3,42.58282208588957,38.0,4.112837314605713
152,DLTR,0.6812749003984063,0.6812749003984063,0.3187250996015936,0.3187250996015936,147,1,29.87649402390438,21.0,4.549275875091553
153,D,0.8619469026548673,0.8619469026548673,0.13274336283185842,0.13274336283185842,504,1,71.89026548672567,52.0,23.479833364486694
154,DPZ,0.8008849557522124,0.8008849557522124,0.19911504424778761,0.19911504424778761,198,1,32.216814159292035,23.5,4.653718709945679
155,DOV,0.7471783295711061,0.7471783295711061,0.24153498871331827,0.24153498871331827,203,1,39.79909706546275,28.0,10.461509227752686
156,DOW,0.7241379310344828,0.7241379310344828,0.20689655172413793,0.20689655172413793,81,1,23.413793103448278,16.0,0.5605998039245605
157,DTE,0.8171521035598706,0.8171521035598706,0.1796116504854369,0.1796116504854369,413,3,69.96763754045307,47.0,25.390421152114868
158,DUK,0.8585209003215434,0.8585209003215434,0.1414790996784566,0.1414790996784566,450,3,64.96302250803859,45.0,23.308243989944458
159,DRE,0.7214484679665738,0.7214484679665738,0.27019498607242337,0.27019498607242337,256,1,49.61281337047354,36.0,10.556086540222168
160,DD,0.7038269550748752,0.7038269550748752,0.2911813643926789,0.2911813643926789,218,1,37.364392678868555,25.0,13.527449131011963
161,DXC,0.7060133630289532,0.7060133630289532,0.29398663697104677,0.29398663697104677,209,1,30.510022271714924,22.0,8.31631875038147
162,EMN,0.7286135693215339,0.7286135693215339,0.26843657817109146,0.26843657817109146,247,1,35.84365781710915,23.0,7.508202791213989
163,ETN,0.7202072538860104,0.7202072538860104,0.27461139896373055,0.27461139896373055,189,1,38.58376511226252,27.0,13.506767272949219
164,EBAY,0.6802030456852792,0.6802030456852792,0.3197969543147208,0.3197969543147208,128,1,28.31979695431472,20.0,3.711836338043213
165,ECL,0.8140589569160998,0.8140589569160998,0.18140589569160998,0.18140589569160998,389,1,58.811791383219955,37.0,15.293598175048828
166,EIX,0.8269961977186312,0.8269961977186312,0.17110266159695817,0.17110266159695817,301,1,55.93155893536122,37.0,17.323530435562134
167,EW,0.7777777777777778,0.7777777777777778,0.21825396825396826,0.21825396825396826,280,1,41.773809523809526,26.0,6.163825511932373
168,EA,0.7078651685393258,0.7078651685393258,0.2883895131086142,0.2883895131086142,93,1,21.49063670411985,16.0,3.6621077060699463
169,EMR,0.7548291233283804,0.7548291233283804,0.2436849925705795,0.2436849925705795,343,1,56.41010401188707,40.0,22.26435923576355
170,ENPH,0.5945945945945946,0.5945945945945946,0.40540540540540543,0.40540540540540543,18,1,6.324324324324325,5.0,0.3847649097442627
171,ETR,0.7439024390243902,0.7439024390243902,0.24912891986062718,0.24912891986062718,317,1,55.94773519163763,40.0,18.796483993530273
172,EOG,0.6791666666666667,0.6791666666666667,0.32083333333333336,0.32083333333333336,125,1,24.991666666666667,19.5,3.9164979457855225
173,EPAM,0.7019230769230769,0.7019230769230769,0.28846153846153844,0.28846153846153844,124,1,20.317307692307693,13.5,1.4349355697631836
174,EFX,0.7651162790697674,0.7651162790697674,0.23488372093023255,0.23488372093023255,174,1,36.56744186046512,29.0,9.698251247406006
175,EQIX,0.7835051546391752,0.7783505154639175,0.211340206185567,0.21649484536082475,113,1,27.103092783505154,17.5,3.7860026359558105
176,EQR,0.7975460122699386,0.7914110429447853,0.19325153374233128,0.19938650306748465,301,1,48.125766871165645,32.5,9.508215188980103
177,ESS,0.7678571428571429,0.7678571428571429,0.22916666666666666,0.22916666666666666,253,1,53.154761904761905,39.5,10.31428074836731
178,EL,0.7344827586206897,0.7344827586206897,0.2620689655172414,0.2620689655172414,243,1,40.51724137931034,24.5,7.136955499649048
179,ETSY,0.7435897435897436,0.7435897435897436,0.2564102564102564,0.2564102564102564,62,1,14.102564102564102,10.0,0.4753730297088623
180,RE,0.7558528428093646,0.7558528428093646,0.23076923076923078,0.23076923076923078,220,1,46.92307692307692,32.0,8.28796124458313
181,EVRG,0.8297872340425532,0.8297872340425532,0.16382978723404254,0.16382978723404254,532,1,69.22553191489362,46.0,19.014854669570923
182,ES,0.7604395604395604,0.7604395604395604,0.23296703296703297,0.23296703296703297,530,1,63.23296703296703,44.0,16.86686611175537
183,EXC,0.7700892857142857,0.7700892857142857,0.22321428571428573,0.22321428571428573,298,1,55.107142857142854,39.0,14.679121971130371
184,EXPE,0.7037037037037037,0.7037037037037037,0.2962962962962963,0.2962962962962963,111,1,17.80246913580247,13.0,1.92095947265625
185,EXPD,0.7887323943661971,0.7887323943661971,0.2112676056338028,0.2112676056338028,226,1,34.28169014084507,23.0,6.130920171737671
186,EXR,0.7916666666666666,0.7916666666666666,0.19791666666666666,0.19791666666666666,170,1,33.291666666666664,23.0,3.8836615085601807
187,XOM,0.7845070422535211,0.7845070422535211,0.20704225352112676,0.20704225352112676,423,1,74.71549295774648,49.0,31.134012699127197
188,FFIV,0.7005347593582888,0.6951871657754011,0.2994652406417112,0.3048128342245989,106,1,19.925133689839573,12.0,2.465040922164917
189,FDS,0.7617328519855595,0.7617328519855595,0.23465703971119134,0.23465703971119134,217,1,29.657039711191334,21.0,5.04908299446106
190,FAST,0.678125,0.675,0.315625,0.31875,196,1,30.359375,21.0,5.89931583404541
191,FRT,0.7718253968253969,0.7718253968253969,0.22817460317460317,0.22817460317460317,512,1,61.78769841269841,38.5,18.157912254333496
192,FDX,0.7015590200445434,0.7015590200445434,0.2984409799554566,0.2984409799554566,356,1,35.45657015590201,21.0,10.678605556488037
193,FITB,0.622478386167147,0.622478386167147,0.37752161383285304,0.37752161383285304,334,1,50.04322766570605,28.0,10.488235235214233
194,FRC,0.7741935483870968,0.7741935483870968,0.22580645161290322,0.22580645161290322,137,3,39.78709677419355,29.0,3.8226912021636963
195,FE,0.7576687116564417,0.7576687116564417,0.2392638036809816,0.2392638036809816,201,1,44.7760736196319,33.0,8.725958108901978
196,FIS,0.7727272727272727,0.7727272727272727,0.22727272727272727,0.22727272727272727,232,1,53.13286713286713,37.0,8.879862070083618
197,FISV,0.78125,0.78125,0.2152777777777778,0.2152777777777778,237,1,46.416666666666664,36.0,8.09697413444519
198,FLT,0.7222222222222222,0.7222222222222222,0.2777777777777778,0.2777777777777778,147,3,27.854166666666668,17.0,2.533186197280884
199,FMC,0.6747572815533981,0.6747572815533981,0.32524271844660196,0.32524271844660196,327,1,38.56553398058252,25.5,9.734967231750488
200,F,0.6838095238095238,0.6838095238095238,0.3142857142857143,0.3142857142857143,402,1,42.36952380952381,29.0,13.590636491775513
201,FTNT,0.7692307692307693,0.7692307692307693,0.23076923076923078,0.23076923076923078,53,1,15.945054945054945,12.0,1.1720352172851562
202,FTV,0.8026315789473685,0.8026315789473685,0.19736842105263158,0.19736842105263158,197,3,41.85526315789474,34.0,1.9478554725646973
203,FBHS,0.7916666666666666,0.7916666666666666,0.20833333333333334,0.20833333333333334,170,1,33.65833333333333,22.0,2.441462278366089
204,FOXA,0.7142857142857143,0.7142857142857143,0.2571428571428571,0.2571428571428571,123,3,28.914285714285715,20.0,0.8250765800476074
205,FOX,0.5161290322580645,0.5161290322580645,0.41935483870967744,0.41935483870967744,85,3,30.516129032258064,23.0,0.6918251514434814
206,BEN,0.742603550295858,0.742603550295858,0.25443786982248523,0.25443786982248523,171,1,33.11538461538461,23.0,6.854806423187256
207,FCX,0.6846846846846847,0.6846846846846847,0.3153153153153153,0.3153153153153153,234,1,18.617117117117118,12.5,2.704282760620117
208,AJG,0.8224719101123595,0.8224719101123595,0.1662921348314607,0.1662921348314607,325,1,55.247191011235955,38.0,14.466719388961792
209,GRMN,0.7832512315270936,0.7832512315270936,0.21674876847290642,0.21674876847290642,134,1,30.379310344827587,21.0,4.133059501647949
210,IT,0.7962264150943397,0.7924528301886793,0.2037735849056604,0.20754716981132076,196,1,30.339622641509433,19.0,5.366798639297485
211,GE,0.7007389162561576,0.7007389162561576,0.29802955665024633,0.29802955665024633,733,1,64.79064039408867,38.0,32.98607873916626
212,GNRC,0.6923076923076923,0.6923076923076923,0.3076923076923077,0.3076923076923077,86,1,20.692307692307693,14.0,1.3368632793426514
