,Stock,Best case profits ratio,Worst case profits ratio,Best case losses ratio,Worst case losses ratio,Max. trade period in days,Min. trade period in days,Avg. trade period in days,Median trade period in days,Total exploration time
20,ALGN,0.875,0.8611111111111112,0.125,0.1388888888888889,62,1,9.791666666666666,6.5,1.0669326782226562
21,ALLE,0.8064516129032258,0.8064516129032258,0.18548387096774194,0.18548387096774194,135,1,18.556451612903224,11.5,1.566011667251587
22,LNT,0.8988095238095238,0.8988095238095238,0.09722222222222222,0.09722222222222222,362,1,33.5218253968254,15.0,10.306993961334229
23,ALL,0.8473282442748091,0.8473282442748091,0.1475826972010178,0.1475826972010178,220,1,23.040712468193384,12.0,5.587806940078735
24,GOOGL,0.8478260869565217,0.8478260869565217,0.15217391304347827,0.15217391304347827,97,1,15.134782608695652,10.0,2.3233158588409424
25,GOOG,0.8370044052863436,0.8370044052863436,0.16299559471365638,0.16299559471365638,83,1,13.779735682819384,9.0,2.198512315750122
26,MO,0.826530612244898,0.826530612244898,0.17201166180758018,0.17201166180758018,201,1,25.877551020408163,16.0,11.108112812042236
27,AMZN,0.861244019138756,0.861244019138756,0.13875598086124402,0.13875598086124402,140,1,13.904306220095695,8.0,2.113448143005371
28,AMCR,0.8727272727272727,0.8727272727272727,0.10909090909090909,0.10909090909090909,891,1,70.87272727272727,11.0,2.614560604095459
29,AMD,0.7902439024390244,0.7902439024390244,0.2097560975609756,0.2097560975609756,52,1,7.458536585365854,5.0,1.2793331146240234
30,AEE,0.8715083798882681,0.8715083798882681,0.12569832402234637,0.12569832402234637,176,1,28.731843575418996,14.0,6.24274754524231
31,AAL,0.7766990291262136,0.7766990291262136,0.22330097087378642,0.22330097087378642,65,1,9.067961165048544,5.0,0.812246561050415
32,AEP,0.8751814223512336,0.8751814223512336,0.12481857764876633,0.12481857764876633,350,1,36.28592162554427,18.0,15.091593980789185
33,AXP,0.7729885057471264,0.7729885057471264,0.22701149425287356,0.22701149425287356,330,1,33.61925287356322,15.0,14.17792534828186
34,AMT,0.8888888888888888,0.8850574712643678,0.1111111111111111,0.11494252873563218,247,1,17.666666666666668,8.0,3.2615444660186768
35,AWK,0.9627906976744186,0.9627906976744186,0.03255813953488372,0.03255813953488372,241,1,22.790697674418606,13.0,3.129495859146118
36,AMP,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.14285714285714285,144,1,14.093406593406593,7.0,1.7526779174804688
37,ABC,0.8745387453874539,0.8745387453874539,0.12177121771217712,0.12177121771217712,181,1,17.59040590405904,8.0,3.258866548538208
38,AME,0.8279569892473119,0.8252688172043011,0.1639784946236559,0.16666666666666666,150,1,23.206989247311828,14.0,5.737525701522827
39,AMGN,0.793733681462141,0.793733681462141,0.206266318537859,0.206266318537859,133,1,17.25065274151436,10.0,4.5592100620269775
40,APH,0.8154269972451791,0.8154269972451791,0.1790633608815427,0.1790633608815427,143,1,18.038567493112946,12.0,4.318259239196777
41,ADI,0.8291139240506329,0.8291139240506329,0.17088607594936708,0.17088607594936708,99,1,16.313291139240505,9.0,3.470139503479004
42,ANSS,0.8577981651376146,0.8577981651376146,0.14220183486238533,0.14220183486238533,168,1,15.857798165137615,8.0,2.297773599624634
43,ANTM,0.9047619047619048,0.9047619047619048,0.09090909090909091,0.09090909090909091,146,1,15.913419913419913,9.0,2.56717848777771
44,AON,0.8574610244988864,0.8574610244988864,0.1403118040089087,0.1403118040089087,145,1,21.78619153674833,13.0,6.135066747665405
45,APA,0.7831325301204819,0.7831325301204819,0.21385542168674698,0.21385542168674698,87,1,11.563253012048193,7.0,3.0321977138519287
46,AAPL,0.7164556962025317,0.7164556962025317,0.28354430379746837,0.28354430379746837,99,1,13.936708860759493,9.0,3.861250638961792
47,AMAT,0.7986577181208053,0.7986577181208053,0.20134228187919462,0.20134228187919462,115,1,12.781879194630873,8.0,3.060432195663452
48,APTV,0.8536585365853658,0.8536585365853658,0.14634146341463414,0.14634146341463414,82,1,12.292682926829269,8.0,1.1070880889892578
49,ANET,0.9014084507042254,0.9014084507042254,0.09859154929577464,0.09859154929577464,32,1,8.746478873239436,7.0,0.6381921768188477
50,AIZ,0.8949771689497716,0.8949771689497716,0.1004566210045662,0.1004566210045662,142,1,18.19178082191781,11.0,2.872408866882324
51,T,0.8704379562043796,0.8704379562043796,0.12956204379562045,0.12956204379562045,349,1,32.503649635036496,16.0,11.024051904678345
52,ATO,0.8747252747252747,0.8747252747252747,0.12527472527472527,0.12527472527472527,207,1,26.487912087912086,15.0,7.56193470954895
53,ADSK,0.7827715355805244,0.7827715355805244,0.21722846441947566,0.21722846441947566,82,1,9.883895131086142,6.0,1.968902349472046
54,AZO,0.8558282208588958,0.8558282208588958,0.1441717791411043,0.1441717791411043,233,1,19.380368098159508,10.0,3.993032932281494
55,AVB,0.8623853211009175,0.8623853211009175,0.13761467889908258,0.13761467889908258,239,1,25.351681957186543,12.0,5.069557189941406
56,AVY,0.8653846153846154,0.8653846153846154,0.13247863247863248,0.13247863247863248,182,1,20.536324786324787,11.0,6.42460823059082
57,BKR,0.7868217054263565,0.7868217054263565,0.2131782945736434,0.2131782945736434,70,1,11.387596899224807,6.5,2.146587610244751
58,BALL,0.810304449648712,0.810304449648712,0.1873536299765808,0.1873536299765808,183,1,25.59718969555035,15.0,7.125546932220459
59,BAC,0.8324873096446701,0.8324873096446701,0.16751269035532995,0.16751269035532995,261,1,21.568527918781726,11.0,5.524679183959961
60,BBWI,0.7710437710437711,0.7710437710437711,0.22895622895622897,0.22895622895622897,86,1,12.565656565656566,8.0,2.660442352294922
61,BAX,0.8809523809523809,0.8809523809523809,0.11904761904761904,0.11904761904761904,179,1,21.625,13.0,7.061418294906616
62,BDX,0.8639705882352942,0.8639705882352942,0.13419117647058823,0.13419117647058823,336,1,25.40073529411765,15.0,8.805968761444092
63,WRB,0.8574712643678161,0.8574712643678161,0.13793103448275862,0.13793103448275862,200,1,25.72183908045977,15.0,7.063232421875
64,BBY,0.7879858657243817,0.7879858657243817,0.21201413427561838,0.21201413427561838,62,1,10.46643109540636,7.0,2.2359166145324707
65,BIO,0.8120104438642297,0.8120104438642297,0.18798955613577023,0.18798955613577023,163,1,17.966057441253263,10.0,4.399592161178589
66,TECH,0.8690476190476191,0.8690476190476191,0.13095238095238096,0.13095238095238096,257,1,18.98015873015873,8.0,3.086320400238037
67,BIIB,0.8509615384615384,0.8509615384615384,0.14423076923076922,0.14423076923076922,67,1,11.129807692307692,7.0,1.6917684078216553
68,BLK,0.8741007194244604,0.8741007194244604,0.12589928057553956,0.12589928057553956,145,1,17.946043165467625,8.0,3.375124454498291
69,BK,0.8362369337979094,0.8362369337979094,0.16376306620209058,0.16376306620209058,304,1,23.609756097560975,15.0,8.361932277679443
70,BA,0.8057432432432432,0.8057432432432432,0.19425675675675674,0.19425675675675674,220,1,19.06756756756757,10.0,7.574286699295044
71,BKNG,0.87,0.87,0.13,0.13,80,1,10.635,6.0,1.7178142070770264
72,BWA,0.828125,0.828125,0.171875,0.171875,86,1,14.42578125,9.0,2.766423225402832
73,BXP,0.8729641693811075,0.8729641693811075,0.12052117263843648,0.12052117263843648,196,1,21.749185667752442,12.0,4.238344430923462
74,BSX,0.7689243027888446,0.7689243027888446,0.23107569721115537,0.23107569721115537,129,1,15.749003984063744,8.0,2.6818487644195557
75,BMY,0.846749226006192,0.846749226006192,0.15325077399380804,0.15325077399380804,187,1,24.009287925696594,13.0,9.90326738357544
76,AVGO,0.860655737704918,0.860655737704918,0.13934426229508196,0.13934426229508196,98,1,11.032786885245901,5.5,1.016205072402954
77,BR,0.8842105263157894,0.8842105263157894,0.11578947368421053,0.11578947368421053,162,1,20.50526315789474,11.0,2.5587902069091797
78,BRO,0.8657142857142858,0.8657142857142858,0.13428571428571429,0.13428571428571429,412,1,29.36285714285714,15.0,6.604684114456177
79,CHRW,0.8637992831541219,0.8637992831541219,0.13620071684587814,0.13620071684587814,210,1,17.240143369175627,8.0,3.3945441246032715
80,CDNS,0.8779527559055118,0.8779527559055118,0.1220472440944882,0.1220472440944882,91,1,12.196850393700787,8.0,2.1370062828063965
81,CZR,0.8529411764705882,0.8235294117647058,0.14705882352941177,0.17647058823529413,36,1,7.0588235294117645,2.0,0.39003968238830566
82,CPT,0.9166666666666666,0.9166666666666666,0.08333333333333333,0.08333333333333333,234,1,23.333333333333332,11.0,5.033506393432617
83,CPB,0.86652977412731,0.86652977412731,0.13141683778234087,0.13141683778234087,415,1,25.546201232032853,13.0,7.794105052947998
84,COF,0.8664259927797834,0.8628158844765343,0.13357400722021662,0.1371841155234657,133,1,16.205776173285198,8.0,3.268930435180664
85,CAH,0.84251968503937,0.84251968503937,0.15748031496062992,0.15748031496062992,144,1,17.00524934383202,9.0,4.5522284507751465
86,KMX,0.7611940298507462,0.7611940298507462,0.23880597014925373,0.23880597014925373,71,1,10.532338308457712,6.0,1.886716604232788
87,CCL,0.828169014084507,0.8253521126760563,0.17183098591549295,0.17464788732394365,181,1,16.214084507042255,9.0,3.8016517162323
88,CARR,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.2857142857142857,44,1,12.19047619047619,12.0,0.28771162033081055
89,CTLT,0.8656716417910447,0.8656716417910447,0.11940298507462686,0.11940298507462686,64,1,10.462686567164178,6.0,0.6154310703277588
90,CAT,0.8011126564673157,0.8011126564673157,0.19749652294853964,0.19749652294853964,217,1,20.407510431154382,12.0,9.709007978439331
91,CBOE,0.8819444444444444,0.8819444444444444,0.1111111111111111,0.1111111111111111,105,1,16.90277777777778,8.5,1.7580130100250244
92,CBRE,0.8027210884353742,0.8027210884353742,0.19727891156462585,0.19727891156462585,119,1,16.54421768707483,8.0,1.9102239608764648
93,CDW,0.912621359223301,0.912621359223301,0.08737864077669903,0.08737864077669903,108,1,17.57281553398058,8.0,1.2653379440307617
94,CE,0.7621621621621621,0.7621621621621621,0.23783783783783785,0.23783783783783785,89,1,13.535135135135135,8.0,1.7301568984985352
95,CNC,0.8367346938775511,0.8367346938775511,0.16326530612244897,0.16326530612244897,50,1,9.993197278911564,7.0,1.1149296760559082
96,CNP,0.869701726844584,0.869701726844584,0.1271585557299843,0.1271585557299843,304,1,30.93563579277865,18.0,12.087915897369385
97,CDAY,0.7083333333333334,0.7083333333333334,0.2916666666666667,0.2916666666666667,18,1,5.75,3.0,0.36597108840942383
98,CERN,0.8320610687022901,0.8320610687022901,0.15267175572519084,0.15267175572519084,124,1,17.603053435114504,10.0,3.0803468227386475
99,CF,0.8913043478260869,0.8913043478260869,0.10869565217391304,0.10869565217391304,63,1,10.043478260869565,6.5,1.0742571353912354
100,CRL,0.8755364806866953,0.8755364806866953,0.12446351931330472,0.12446351931330472,111,1,14.437768240343347,8.0,2.4696614742279053
101,SCHW,0.8478260869565217,0.8478260869565217,0.15217391304347827,0.15217391304347827,110,1,11.282608695652174,6.5,2.2806499004364014
102,CHTR,0.8880597014925373,0.8880597014925373,0.11194029850746269,0.11194029850746269,83,1,12.350746268656716,7.0,1.1888511180877686
103,CVX,0.8314285714285714,0.8314285714285714,0.16857142857142857,0.16857142857142857,224,1,23.87857142857143,14.0,10.739892482757568
104,CMG,0.8064516129032258,0.8064516129032258,0.1935483870967742,0.1935483870967742,84,1,11.696774193548388,7.0,1.37326979637146
105,CB,0.8832807570977917,0.8832807570977917,0.10410094637223975,0.10410094637223975,153,1,21.258675078864353,12.0,4.363368988037109
106,CHD,0.8685968819599109,0.8685968819599109,0.12694877505567928,0.12694877505567928,176,1,23.71714922048998,13.0,7.356715202331543
107,CI,0.8387850467289719,0.8387850467289719,0.16121495327102803,0.16121495327102803,102,1,15.969626168224298,9.0,4.664825916290283
108,CINF,0.8984375,0.8984375,0.09895833333333333,0.09895833333333333,194,1,28.182291666666668,14.0,6.698862314224243
109,CTAS,0.8971428571428571,0.8971428571428571,0.10285714285714286,0.10285714285714286,109,1,15.802857142857142,8.0,3.7271528244018555
110,CSCO,0.8589743589743589,0.8589743589743589,0.14102564102564102,0.14102564102564102,177,1,14.865384615384615,9.0,3.0880866050720215
111,C,0.850187265917603,0.850187265917603,0.149812734082397,0.149812734082397,158,1,18.825842696629213,9.0,6.65462327003479
112,CFG,0.8426966292134831,0.8426966292134831,0.15730337078651685,0.15730337078651685,95,1,13.719101123595506,7.0,0.9675014019012451
113,CTXS,0.7847533632286996,0.7847533632286996,0.18385650224215247,0.18385650224215247,106,1,15.47085201793722,8.0,2.444391965866089
114,CLX,0.9306569343065694,0.9306569343065694,0.06934306569343066,0.06934306569343066,278,1,25.580291970802918,13.0,8.78372073173523
115,CME,0.8717948717948718,0.8717948717948718,0.1282051282051282,0.1282051282051282,136,1,19.04700854700855,10.0,3.0552172660827637
116,CMS,0.8845315904139434,0.8845315904139434,0.11546840958605664,0.11546840958605664,136,1,19.893246187363836,11.0,5.926816463470459
117,KO,0.8763796909492274,0.8763796909492274,0.12251655629139073,0.12251655629139073,427,1,35.76379690949227,20.5,19.495038986206055
118,CTSH,0.8584474885844748,0.8584474885844748,0.1415525114155251,0.1415525114155251,152,1,16.80365296803653,9.0,2.406512975692749
119,CL,0.8824531516183987,0.8824531516183987,0.11754684838160136,0.11754684838160136,218,1,30.347529812606474,17.0,11.661734580993652
120,CMCSA,0.8227848101265823,0.8227848101265823,0.16772151898734178,0.16772151898734178,143,1,19.158227848101266,10.0,4.062973737716675
121,CMA,0.7963917525773195,0.7963917525773195,0.2036082474226804,0.2036082474226804,206,1,21.141752577319586,9.0,5.319316625595093
122,CAG,0.8466386554621849,0.8466386554621849,0.15336134453781514,0.15336134453781514,233,1,26.22689075630252,14.5,7.745094537734985
123,COP,0.7806004618937644,0.7806004618937644,0.21939953810623555,0.21939953810623555,119,1,19.40415704387991,11.0,5.455878734588623
124,ED,0.8953168044077136,0.8953168044077136,0.1046831955922865,0.1046831955922865,343,1,35.00137741046832,19.0,15.677165031433105
125,STZ,0.8456591639871383,0.8456591639871383,0.14790996784565916,0.14790996784565916,158,1,17.411575562700964,9.0,3.5338191986083984
126,CEG,1.0,1.0,0.0,0.0,10,10,10.0,10.0,0.13471055030822754
127,COO,0.8172323759791122,0.8120104438642297,0.1801566579634465,0.185378590078329,145,1,12.190600522193211,7.0,3.437053918838501
128,CPRT,0.85,0.85,0.15,0.15,177,1,19.008333333333333,9.0,2.9321861267089844
129,GLW,0.7934272300469484,0.7934272300469484,0.20657276995305165,0.20657276995305165,134,1,18.039906103286384,10.0,5.256479740142822
130,CTVA,0.875,0.875,0.125,0.125,64,1,16.666666666666668,9.5,0.4514272212982178
131,COST,0.8717948717948718,0.8717948717948718,0.1282051282051282,0.1282051282051282,209,1,19.675213675213676,10.0,4.530730485916138
132,CTRA,0.7854251012145749,0.7854251012145749,0.21052631578947367,0.21052631578947367,98,1,17.060728744939272,9.0,3.032210111618042
133,CCI,0.8914728682170543,0.8875968992248062,0.10852713178294573,0.1124031007751938,171,1,20.03875968992248,8.0,3.583526372909546
134,CSX,0.7987012987012987,0.7987012987012987,0.2012987012987013,0.2012987012987013,137,1,20.876623376623378,14.0,6.164561033248901
135,CMI,0.8036175710594315,0.8036175710594315,0.1937984496124031,0.1937984496124031,179,1,16.55297157622739,9.0,4.591809272766113
136,CVS,0.8758620689655172,0.8758620689655172,0.11724137931034483,0.11724137931034483,175,1,20.48505747126437,10.0,5.920991897583008
137,DHI,0.8151658767772512,0.8151658767772512,0.1848341232227488,0.1848341232227488,99,1,11.274881516587678,7.0,1.7532825469970703
138,DHR,0.8992974238875878,0.8992974238875878,0.09601873536299765,0.09601873536299765,225,1,24.421545667447308,13.0,6.806963205337524
139,DRI,0.8257839721254355,0.8257839721254355,0.17073170731707318,0.17073170731707318,181,1,17.773519163763066,8.0,3.407331705093384
140,DVA,0.8421052631578947,0.8421052631578947,0.15789473684210525,0.15789473684210525,119,1,18.596491228070175,10.0,3.389714002609253
141,DE,0.8164665523156089,0.8164665523156089,0.1835334476843911,0.1835334476843911,141,1,18.86277873070326,11.0,7.218348741531372
142,DAL,0.811965811965812,0.811965811965812,0.18803418803418803,0.18803418803418803,70,1,9.675213675213675,5.0,0.9026086330413818
143,XRAY,0.8938547486033519,0.8938547486033519,0.10614525139664804,0.10614525139664804,225,1,20.421787709497206,9.0,4.889350891113281
144,DVN,0.8307692307692308,0.8307692307692308,0.16923076923076924,0.16923076923076924,78,1,9.853846153846154,6.0,1.9416170120239258
145,DXCM,0.8785046728971962,0.8785046728971962,0.12149532710280374,0.12149532710280374,31,1,7.177570093457944,5.0,0.8749980926513672
146,FANG,0.8428571428571429,0.8428571428571429,0.15714285714285714,0.15714285714285714,31,1,6.828571428571428,5.5,0.4635450839996338
147,DLR,0.8564102564102564,0.8564102564102564,0.14358974358974358,0.14358974358974358,68,1,14.158974358974358,10.0,1.9763555526733398
148,DFS,0.8703703703703703,0.8703703703703703,0.12962962962962962,0.12962962962962962,166,1,16.580246913580247,8.0,1.7840840816497803
149,DISH,0.831858407079646,0.831858407079646,0.168141592920354,0.168141592920354,81,1,12.252212389380531,7.0,1.9708671569824219
150,DIS,0.8047337278106509,0.8047337278106509,0.1952662721893491,0.1952662721893491,213,1,20.423076923076923,13.0,9.102713346481323
151,DG,0.8957055214723927,0.8957055214723927,0.10429447852760736,0.10429447852760736,130,1,19.447852760736197,9.0,2.2872259616851807
152,DLTR,0.8565737051792829,0.8565737051792829,0.14342629482071714,0.14342629482071714,98,1,14.199203187250996,8.0,2.430222272872925
153,D,0.9307282415630551,0.9307282415630551,0.0674955595026643,0.0674955595026643,383,1,31.49733570159858,17.0,11.009543895721436
154,DPZ,0.8982300884955752,0.8982300884955752,0.10176991150442478,0.10176991150442478,131,1,14.973451327433628,8.0,2.3652195930480957
155,DOV,0.841743119266055,0.841743119266055,0.1559633027522936,0.1559633027522936,202,1,21.31651376146789,12.0,6.4048097133636475
156,DOW,0.896551724137931,0.896551724137931,0.06896551724137931,0.06896551724137931,57,1,12.620689655172415,7.0,0.4181356430053711
157,DTE,0.9056603773584906,0.9056603773584906,0.09276729559748427,0.09276729559748427,245,1,30.599056603773583,17.0,12.16043472290039
158,DUK,0.9299674267100977,0.9299674267100977,0.07003257328990228,0.07003257328990228,253,1,30.710097719869708,17.0,11.441346645355225
159,DRE,0.8230337078651685,0.8230337078651685,0.17415730337078653,0.17415730337078653,225,1,25.84550561797753,13.0,5.7555999755859375
160,DD,0.8156146179401993,0.8156146179401993,0.18438538205980065,0.18438538205980065,138,1,20.051495016611295,11.0,8.238553762435913
161,DXC,0.8044444444444444,0.8044444444444444,0.19555555555555557,0.19555555555555557,144,1,16.784444444444443,10.0,5.762185335159302
162,EMN,0.8511904761904762,0.8511904761904762,0.14583333333333334,0.14583333333333334,179,1,16.157738095238095,8.0,3.7951176166534424
163,ETN,0.8246869409660107,0.8246869409660107,0.16994633273703041,0.16994633273703041,154,1,19.590339892665472,11.0,7.717097997665405
164,EBAY,0.8181818181818182,0.8181818181818182,0.18181818181818182,0.18181818181818182,86,1,14.313131313131313,8.5,2.299391746520996
165,ECL,0.9061784897025171,0.9061784897025171,0.09153318077803203,0.09153318077803203,310,1,29.601830663615562,14.0,8.671125888824463
166,EIX,0.9204545454545454,0.9204545454545454,0.07954545454545454,0.07954545454545454,180,1,26.446969696969695,15.0,9.318107604980469
167,EW,0.873015873015873,0.873015873015873,0.12698412698412698,0.12698412698412698,176,1,22.738095238095237,12.0,3.885009765625
168,EA,0.8314606741573034,0.8277153558052435,0.1647940074906367,0.16853932584269662,83,1,9.898876404494382,5.0,2.1066157817840576
169,EMR,0.8446745562130178,0.8446745562130178,0.15532544378698224,0.15532544378698224,258,1,27.116863905325445,15.0,11.422104835510254
170,ENPH,0.7297297297297297,0.7297297297297297,0.2702702702702703,0.2702702702702703,18,1,4.0,3.0,0.3918452262878418
171,ETR,0.8545454545454545,0.8545454545454545,0.14181818181818182,0.14181818181818182,217,1,28.687272727272727,15.0,9.809693336486816
172,EOG,0.8114754098360656,0.8114754098360656,0.1885245901639344,0.1885245901639344,97,1,14.032786885245901,8.0,2.461205244064331
173,EPAM,0.8269230769230769,0.8269230769230769,0.17307692307692307,0.17307692307692307,69,1,10.615384615384615,7.0,0.8425576686859131
174,EFX,0.8380281690140845,0.8356807511737089,0.1619718309859155,0.1643192488262911,153,1,18.323943661971832,11.0,5.104019403457642
175,EQIX,0.8963730569948186,0.8911917098445595,0.10362694300518134,0.10880829015544041,107,1,12.989637305699482,7.0,1.868072748184204
176,EQR,0.8727272727272727,0.8727272727272727,0.12424242424242424,0.12424242424242424,261,1,24.078787878787878,11.5,4.949194669723511
177,ESS,0.8680351906158358,0.8680351906158358,0.12903225806451613,0.12903225806451613,206,1,24.346041055718477,12.0,5.134345293045044
178,EL,0.8668941979522184,0.8668941979522184,0.13310580204778158,0.13310580204778158,199,1,19.66552901023891,10.0,3.7051401138305664
179,ETSY,0.8205128205128205,0.8205128205128205,0.1794871794871795,0.1794871794871795,27,1,6.3076923076923075,3.0,0.30028843879699707
180,RE,0.8639455782312925,0.8639455782312925,0.12585034013605442,0.12585034013605442,183,1,20.81972789115646,12.0,3.9355459213256836
181,EVRG,0.8955223880597015,0.8955223880597015,0.10021321961620469,0.10021321961620469,521,1,35.159914712153515,18.0,10.292240381240845
182,ES,0.8695652173913043,0.8695652173913043,0.1282608695652174,0.1282608695652174,206,1,28.110869565217392,14.0,8.30275559425354
183,EXC,0.8741721854304636,0.8741721854304636,0.12582781456953643,0.12582781456953643,256,1,26.688741721854306,15.0,7.5589516162872314
184,EXPE,0.808641975308642,0.808641975308642,0.19135802469135801,0.19135802469135801,73,1,9.697530864197532,6.0,1.2988433837890625
185,EXPD,0.8992805755395683,0.8992805755395683,0.10071942446043165,0.10071942446043165,136,1,17.449640287769785,8.0,3.2257211208343506
186,EXR,0.8601036269430051,0.8601036269430051,0.13989637305699482,0.13989637305699482,75,1,15.05181347150259,8.0,1.9624831676483154
187,XOM,0.8753462603878116,0.8753462603878116,0.11911357340720222,0.11911357340720222,423,1,34.42659279778393,19.0,15.364543914794922
188,FFIV,0.8181818181818182,0.8128342245989305,0.18181818181818182,0.18716577540106952,75,1,11.449197860962567,5.0,1.7175283432006836
189,FDS,0.8909090909090909,0.8909090909090909,0.10909090909090909,0.10909090909090909,93,1,14.243636363636364,8.0,2.814970016479492
190,FAST,0.807570977917981,0.804416403785489,0.19242902208201892,0.19558359621451105,187,1,17.230283911671926,8.0,3.543447494506836
191,FRT,0.8747514910536779,0.8747514910536779,0.12524850894632206,0.12524850894632206,287,1,29.067594433399602,15.0,9.048179149627686
192,FDX,0.8098434004474273,0.8098434004474273,0.19015659955257272,0.19015659955257272,184,1,16.416107382550337,8.0,4.823728322982788
193,FITB,0.7711864406779662,0.7711864406779662,0.2288135593220339,0.2288135593220339,278,1,25.412429378531073,13.0,5.96851372718811
194,FRC,0.8823529411764706,0.8823529411764706,0.11764705882352941,0.11764705882352941,100,1,17.568627450980394,10.0,1.9603509902954102
195,FE,0.8391167192429022,0.8391167192429022,0.15772870662460567,0.15772870662460567,125,1,22.006309148264986,14.0,4.420180797576904
196,FIS,0.8741258741258742,0.8741258741258742,0.1258741258741259,0.1258741258741259,162,1,22.926573426573427,12.0,4.094262599945068
197,FISV,0.8854166666666666,0.8854166666666666,0.1111111111111111,0.1111111111111111,139,1,21.73611111111111,12.5,3.958721876144409
198,FLT,0.8472222222222222,0.8402777777777778,0.1527777777777778,0.1597222222222222,90,1,12.86111111111111,8.0,1.392995834350586
199,FMC,0.8088235294117647,0.8088235294117647,0.19117647058823528,0.19117647058823528,246,1,19.70098039215686,10.0,5.335466384887695
200,F,0.803088803088803,0.803088803088803,0.1969111969111969,0.1969111969111969,174,1,21.364864864864863,13.0,7.033268690109253
201,FTNT,0.8461538461538461,0.8461538461538461,0.15384615384615385,0.15384615384615385,35,1,8.483516483516484,5.0,0.6713402271270752
202,FTV,0.8513513513513513,0.8513513513513513,0.14864864864864866,0.14864864864864866,113,1,19.81081081081081,11.0,1.0440418720245361
203,FBHS,0.8770491803278688,0.8770491803278688,0.12295081967213115,0.12295081967213115,122,1,15.032786885245901,8.0,1.4040074348449707
204,FOXA,0.8285714285714286,0.8285714285714286,0.17142857142857143,0.17142857142857143,33,1,10.571428571428571,8.0,0.36521244049072266
205,FOX,0.8064516129032258,0.8064516129032258,0.1935483870967742,0.1935483870967742,85,1,14.806451612903226,9.0,0.5265507698059082
206,BEN,0.827893175074184,0.827893175074184,0.17210682492581603,0.17210682492581603,144,1,17.537091988130562,9.0,3.954202651977539
207,FCX,0.8772727272727273,0.8772727272727273,0.12272727272727273,0.12272727272727273,82,1,9.686363636363636,6.0,1.6381468772888184
208,AJG,0.8776824034334764,0.8776824034334764,0.1223175965665236,0.1223175965665236,162,1,27.487124463519315,15.0,7.941198825836182
209,GRMN,0.8774509803921569,0.8774509803921569,0.12254901960784313,0.12254901960784313,113,1,14.02450980392157,8.0,2.064063549041748
210,IT,0.8679245283018868,0.8679245283018868,0.1320754716981132,0.1320754716981132,133,1,14.11320754716981,7.0,2.557766914367676
