,Stock,Best case profits ratio,Worst case profits ratio,Best case losses ratio,Worst case losses ratio,Max. trade period in days,Min. trade period in days,Avg. trade period in days,Median trade period in days,Total exploration time
136,CVS,0.18850574712643678,0.18850574712643678,0.8091954022988506,0.8091954022988506,358,1,41.37241379310345,15.0,12.474294185638428
137,DHI,0.1523809523809524,0.1523809523809524,0.8476190476190476,0.8476190476190476,176,1,16.66190476190476,7.0,3.126830816268921
138,DHR,0.2014388489208633,0.2014388489208633,0.7961630695443646,0.7961630695443646,540,1,56.71223021582734,15.0,16.082908153533936
139,DRI,0.14840989399293286,0.14840989399293286,0.8515901060070671,0.8515901060070671,298,1,29.643109540636043,9.0,5.7437169551849365
140,DVA,0.1368421052631579,0.1368421052631579,0.8631578947368421,0.8631578947368421,463,1,32.62456140350877,11.0,6.158716678619385
141,DE,0.14310344827586208,0.14310344827586208,0.8568965517241379,0.8568965517241379,687,1,33.717241379310344,8.0,12.31589651107788
142,DAL,0.10743801652892562,0.09917355371900827,0.8925619834710744,0.9008264462809917,122,1,15.198347107438016,5.0,1.496814250946045
143,XRAY,0.125,0.125,0.8668478260869565,0.8668478260869565,616,1,39.90217391304348,13.5,9.068084478378296
144,DVN,0.14671814671814673,0.14671814671814673,0.8532818532818532,0.8532818532818532,242,1,22.907335907335906,8.0,3.8127071857452393
145,DXCM,0.17757009345794392,0.17757009345794392,0.822429906542056,0.822429906542056,88,1,13.233644859813085,4.0,1.1762733459472656
146,FANG,0.07142857142857142,0.07142857142857142,0.9142857142857143,0.9142857142857143,56,1,10.028571428571428,3.0,0.6288785934448242
147,DLR,0.15228426395939088,0.15228426395939088,0.8477157360406091,0.8477157360406091,224,1,34.92893401015228,9.0,4.173074007034302
148,DFS,0.16049382716049382,0.16049382716049382,0.8395061728395061,0.8395061728395061,241,1,32.45061728395062,9.0,3.2751355171203613
149,DISH,0.11739130434782609,0.11739130434782609,0.8826086956521739,0.8826086956521739,279,1,21.252173913043478,5.5,3.2933831214904785
150,DIS,0.1781021897810219,0.1781021897810219,0.8218978102189781,0.8218978102189781,620,1,42.17080291970803,12.0,17.897764921188354
151,DG,0.10559006211180125,0.10559006211180125,0.8944099378881988,0.8944099378881988,233,1,31.03105590062112,13.0,3.13358736038208
152,DLTR,0.20318725099601595,0.20318725099601595,0.796812749003984,0.796812749003984,274,1,30.561752988047807,10.0,4.8756632804870605
153,D,0.2328042328042328,0.2328042328042328,0.763668430335097,0.763668430335097,569,1,89.17283950617283,30.0,29.94338607788086
154,DPZ,0.23660714285714285,0.23660714285714285,0.7633928571428571,0.7633928571428571,194,1,36.57142857142857,14.0,5.323469638824463
155,DOV,0.1655328798185941,0.1655328798185941,0.8321995464852607,0.8321995464852607,565,1,40.22222222222222,13.0,11.169216871261597
156,DOW,0.06896551724137931,0.06896551724137931,0.8275862068965517,0.8275862068965517,117,1,25.586206896551722,7.0,0.7066085338592529
157,DTE,0.24726134585289514,0.24726134585289514,0.7496087636932708,0.7496087636932708,1046,1,95.31924882629107,32.0,36.486151456832886
158,DUK,0.2552166934189406,0.2552166934189406,0.7431781701444623,0.7431781701444623,623,1,88.43820224719101,26.0,34.35274958610535
159,DRE,0.1876750700280112,0.1876750700280112,0.8067226890756303,0.8067226890756303,666,1,55.63305322128851,15.0,11.993254899978638
160,DD,0.13741721854304637,0.13741721854304637,0.8625827814569537,0.8625827814569537,422,1,36.31622516556291,9.0,13.654675245285034
161,DXC,0.16186252771618626,0.16186252771618626,0.8381374722838137,0.8381374722838137,309,1,29.28159645232816,10.0,8.182820796966553
162,EMN,0.19411764705882353,0.19411764705882353,0.8029411764705883,0.8029411764705883,310,1,38.417647058823526,12.0,7.945507764816284
163,ETN,0.14487632508833923,0.14487632508833923,0.8533568904593639,0.8533568904593639,350,1,40.74204946996466,15.0,14.216498613357544
164,EBAY,0.1065989847715736,0.1065989847715736,0.8883248730964467,0.8883248730964467,361,1,24.426395939086294,7.0,3.394472599029541
165,ECL,0.19861431870669746,0.19861431870669746,0.8013856812933026,0.8013856812933026,537,1,66.36951501154735,16.0,17.830432891845703
166,EIX,0.21062271062271062,0.21062271062271062,0.7875457875457875,0.7875457875457875,515,1,63.31318681318681,18.0,21.074729681015015
167,EW,0.17063492063492064,0.17063492063492064,0.8253968253968254,0.8253968253968254,334,1,32.976190476190474,12.0,5.295890808105469
168,EA,0.16917293233082706,0.16917293233082706,0.8270676691729323,0.8270676691729323,147,1,17.62406015037594,6.0,3.313408374786377
169,EMR,0.1471927162367223,0.1471927162367223,0.8528072837632777,0.8528072837632777,556,1,55.062215477996965,15.0,22.181720495224
170,ENPH,0.10810810810810811,0.10810810810810811,0.8918918918918919,0.8918918918918919,24,1,3.6216216216216215,1.0,0.4000053405761719
171,ETR,0.22321428571428573,0.22321428571428573,0.7767857142857143,0.7767857142857143,913,1,74.63214285714285,22.5,24.507993936538696
172,EOG,0.11290322580645161,0.11290322580645161,0.8870967741935484,0.8870967741935484,221,1,21.31451612903226,7.0,3.4647953510284424
173,EPAM,0.25,0.25,0.75,0.75,185,1,26.721153846153847,8.5,1.931232213973999
174,EFX,0.1864801864801865,0.1864801864801865,0.8135198135198135,0.8135198135198135,350,1,47.71095571095571,12.0,12.312883615493774
175,EQIX,0.1641025641025641,0.1641025641025641,0.8307692307692308,0.8307692307692308,264,1,30.06153846153846,8.0,3.8326427936553955
176,EQR,0.18885448916408668,0.18575851393188855,0.7925696594427245,0.7956656346749226,346,1,58.31578947368421,17.0,11.654913187026978
177,ESS,0.16272189349112426,0.16272189349112426,0.8195266272189349,0.8195266272189349,377,1,47.928994082840234,15.0,9.928576469421387
178,EL,0.15699658703071673,0.15699658703071673,0.8430034129692833,0.8430034129692833,359,1,35.136518771331055,11.0,6.917016983032227
179,ETSY,0.1794871794871795,0.1794871794871795,0.8205128205128205,0.8205128205128205,108,1,10.282051282051283,5.0,0.40943360328674316
180,RE,0.15384615384615385,0.15384615384615385,0.842809364548495,0.842809364548495,399,1,48.103678929765884,12.0,9.27553939819336
181,EVRG,0.1841541755888651,0.1841541755888651,0.8051391862955032,0.8051391862955032,765,1,74.54389721627409,22.0,20.954150199890137
182,ES,0.16593886462882096,0.16593886462882096,0.8209606986899564,0.8209606986899564,509,1,64.54585152838428,19.0,17.371596097946167
183,EXC,0.21748400852878466,0.21748400852878466,0.7782515991471215,0.7782515991471215,427,1,56.808102345415776,17.0,16.173067092895508
184,EXPE,0.1875,0.1875,0.8125,0.8125,179,1,20.4125,7.0,2.124706983566284
185,EXPD,0.15412186379928317,0.15412186379928317,0.8458781362007168,0.8458781362007168,370,1,34.577060931899645,9.0,6.161366939544678
186,EXR,0.2198952879581152,0.2198952879581152,0.7696335078534031,0.7696335078534031,274,1,48.70157068062827,14.0,5.473768472671509
187,XOM,0.15558698727015557,0.15558698727015557,0.8401697312588402,0.8401697312588402,791,1,57.2984441301273,17.0,24.31660294532776
188,FFIV,0.15508021390374332,0.15508021390374332,0.8449197860962567,0.8449197860962567,206,1,20.754010695187166,8.0,2.5956735610961914
189,FDS,0.2014388489208633,0.2014388489208633,0.7985611510791367,0.7985611510791367,325,1,33.60431654676259,13.0,5.662082672119141
190,FAST,0.13782051282051283,0.13782051282051283,0.8557692307692307,0.8557692307692307,216,1,25.358974358974358,9.0,4.942102432250977
191,FRT,0.22023809523809523,0.22023809523809523,0.7738095238095238,0.7738095238095238,649,1,62.648809523809526,19.0,19.017659425735474
192,FDX,0.16964285714285715,0.16964285714285715,0.8258928571428571,0.8258928571428571,377,1,30.004464285714285,11.0,8.595988988876343
193,FITB,0.1384180790960452,0.1384180790960452,0.8615819209039548,0.8615819209039548,471,1,39.76836158192091,11.0,8.5747811794281
194,FRC,0.1038961038961039,0.1038961038961039,0.8896103896103896,0.8896103896103896,398,1,33.935064935064936,14.0,3.155689239501953
195,FE,0.14012738853503184,0.14012738853503184,0.8503184713375797,0.8503184713375797,320,1,47.28662420382165,12.0,8.628947734832764
196,FIS,0.22183098591549297,0.22183098591549297,0.7711267605633803,0.7711267605633803,338,1,56.03169014084507,15.0,9.265570640563965
197,FISV,0.1597222222222222,0.1597222222222222,0.8402777777777778,0.8402777777777778,376,1,50.12847222222222,12.5,8.902164459228516
198,FLT,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334,211,1,30.791666666666668,11.5,2.838047742843628
199,FMC,0.19444444444444445,0.19444444444444445,0.8055555555555556,0.8055555555555556,367,1,35.35858585858586,12.0,8.860262632369995
200,F,0.12138728323699421,0.12138728323699421,0.8786127167630058,0.8786127167630058,595,1,29.393063583815028,9.0,9.551238536834717
201,FTNT,0.16483516483516483,0.16483516483516483,0.8351648351648352,0.8351648351648352,100,1,21.802197802197803,7.0,1.322784185409546
202,FTV,0.13333333333333333,0.13333333333333333,0.8533333333333334,0.8533333333333334,337,1,45.906666666666666,12.0,2.10477876663208
203,FBHS,0.15126050420168066,0.15126050420168066,0.8487394957983193,0.8487394957983193,305,1,45.596638655462186,16.0,3.415975332260132
204,FOXA,0.11428571428571428,0.11428571428571428,0.8857142857142857,0.8857142857142857,122,1,30.02857142857143,6.0,0.728813648223877
205,FOX,0.12903225806451613,0.12903225806451613,0.8709677419354839,0.8709677419354839,146,1,30.483870967741936,8.0,0.6804606914520264
206,BEN,0.19411764705882353,0.19411764705882353,0.8058823529411765,0.8058823529411765,648,1,36.502941176470586,13.0,7.9993274211883545
207,FCX,0.10666666666666667,0.10666666666666667,0.8933333333333333,0.8933333333333333,122,1,15.928888888888888,6.0,2.7474749088287354
208,AJG,0.21841541755888652,0.21841541755888652,0.7794432548179872,0.7794432548179872,585,1,64.05139186295503,20.0,19.127728700637817
209,GRMN,0.1941747572815534,0.1941747572815534,0.8058252427184466,0.8058252427184466,384,1,31.762135922330096,9.0,4.640130519866943
210,IT,0.19245283018867926,0.19245283018867926,0.8075471698113208,0.8075471698113208,329,1,35.75094339622642,10.0,5.856531381607056
211,GE,0.12019826517967781,0.12019826517967781,0.8798017348203222,0.8798017348203222,385,1,45.07063197026022,14.0,22.716865062713623
