,Stock,Best case profits ratio,Worst case profits ratio,Best case losses ratio,Worst case losses ratio,Max. trade period in days,Min. trade period in days,Avg. trade period in days,Median trade period in days,Total exploration time
20,ALGN,0.6527777777777778,0.6458333333333334,0.3472222222222222,0.3541666666666667,29,1,7.958333333333333,7.0,1.0036036968231201
21,ALLE,0.552,0.552,0.448,0.448,121,1,16.0,12.0,1.366955041885376
22,LNT,0.734,0.734,0.264,0.264,309,1,30.596,21.0,9.749429702758789
23,ALL,0.7045454545454546,0.7045454545454546,0.2904040404040404,0.2904040404040404,138,1,22.108585858585858,15.0,6.6254284381866455
24,GOOGL,0.7260869565217392,0.7260869565217392,0.27391304347826084,0.27391304347826084,72,1,13.930434782608696,10.0,2.145956516265869
25,GOOG,0.7004405286343612,0.7004405286343612,0.29955947136563876,0.29955947136563876,53,1,12.863436123348018,10.0,2.1452744007110596
26,MO,0.6326241134751773,0.6326241134751773,0.3659574468085106,0.3659574468085106,99,1,18.7290780141844,15.0,8.817688465118408
27,AMZN,0.7081339712918661,0.7033492822966507,0.291866028708134,0.2966507177033493,67,1,13.14354066985646,9.0,2.0755436420440674
28,AMCR,0.7884615384615384,0.7884615384615384,0.19230769230769232,0.19230769230769232,864,3,86.09615384615384,17.5,2.662537097930908
29,AMD,0.5853658536585366,0.5804878048780487,0.4146341463414634,0.4195121951219512,38,1,5.463414634146342,4.0,1.2359390258789062
30,AEE,0.6880222841225627,0.6880222841225627,0.30919220055710306,0.30919220055710306,181,1,25.871866295264624,18.0,5.733536005020142
31,AAL,0.5588235294117647,0.5490196078431373,0.4411764705882353,0.45098039215686275,19,1,6.0,5.0,0.630892276763916
32,AEP,0.6685714285714286,0.6685714285714286,0.3314285714285714,0.3314285714285714,231,1,30.431428571428572,19.0,13.15189790725708
33,AXP,0.5858585858585859,0.5858585858585859,0.41414141414141414,0.41414141414141414,330,1,28.148629148629148,13.0,11.883953094482422
34,AMT,0.7384615384615385,0.7346153846153847,0.26153846153846155,0.2653846153846154,93,1,15.73076923076923,9.5,2.6854183673858643
35,AWK,0.8341232227488151,0.8341232227488151,0.16113744075829384,0.16113744075829384,81,1,21.51658767772512,17.0,2.8389976024627686
36,AMP,0.6502732240437158,0.6502732240437158,0.34972677595628415,0.34972677595628415,57,1,11.841530054644808,9.0,1.5439181327819824
37,ABC,0.677536231884058,0.677536231884058,0.322463768115942,0.322463768115942,91,1,12.405797101449275,9.0,2.58357572555542
38,AME,0.6130790190735694,0.6130790190735694,0.3787465940054496,0.3787465940054496,135,1,18.989100817438693,14.0,4.854910373687744
39,AMGN,0.6323907455012854,0.6323907455012854,0.3676092544987147,0.3676092544987147,64,1,13.755784061696659,10.0,3.6184256076812744
40,APH,0.6629526462395543,0.6629526462395543,0.3342618384401114,0.3342618384401114,100,1,16.537604456824514,12.0,4.1630213260650635
41,ADI,0.5936507936507937,0.5936507936507937,0.40634920634920635,0.40634920634920635,99,1,11.441269841269841,8.0,2.710627555847168
42,ANSS,0.6788990825688074,0.6788990825688074,0.3211009174311927,0.3211009174311927,124,1,14.036697247706423,9.0,2.1046786308288574
43,ANTM,0.6810344827586207,0.6810344827586207,0.31896551724137934,0.31896551724137934,65,1,13.137931034482758,10.0,2.373612642288208
44,AON,0.6460554371002132,0.6439232409381663,0.35394456289978676,0.35607675906183367,100,1,18.671641791044777,15.0,5.713312864303589
45,APA,0.5946745562130178,0.591715976331361,0.40532544378698226,0.40828402366863903,77,1,9.29585798816568,6.0,2.371931314468384
46,AAPL,0.5452261306532663,0.5452261306532663,0.4547738693467337,0.4547738693467337,75,1,10.78643216080402,8.0,3.1884586811065674
47,AMAT,0.5821917808219178,0.5821917808219178,0.4178082191780822,0.4178082191780822,55,1,9.33904109589041,7.0,2.069765329360962
48,APTV,0.6747967479674797,0.6747967479674797,0.3252032520325203,0.3252032520325203,83,1,11.577235772357724,8.0,1.0990798473358154
49,ANET,0.676056338028169,0.676056338028169,0.323943661971831,0.323943661971831,69,1,10.169014084507042,7.0,0.6174111366271973
50,AIZ,0.6940639269406392,0.6940639269406392,0.3013698630136986,0.3013698630136986,99,1,16.625570776255707,13.0,2.456162214279175
51,T,0.6759259259259259,0.6759259259259259,0.32407407407407407,0.32407407407407407,142,1,23.185185185185187,17.0,7.780989408493042
52,ATO,0.6894273127753304,0.6894273127753304,0.31057268722466963,0.31057268722466963,185,1,24.68942731277533,16.0,6.884673833847046
53,ADSK,0.6082089552238806,0.6044776119402985,0.3917910447761194,0.39552238805970147,37,1,7.294776119402985,6.0,2.105158805847168
54,AZO,0.6932515337423313,0.6932515337423313,0.3067484662576687,0.3067484662576687,113,1,15.202453987730062,11.0,3.2208051681518555
55,AVB,0.6727272727272727,0.6727272727272727,0.32727272727272727,0.32727272727272727,100,1,20.921212121212122,16.0,4.328319072723389
56,AVY,0.6488222698072805,0.6488222698072805,0.3511777301927195,0.3511777301927195,91,1,15.516059957173448,11.0,5.281365394592285
57,BKR,0.5741444866920152,0.5741444866920152,0.42585551330798477,0.42585551330798477,57,1,8.802281368821292,6.0,1.7945849895477295
58,BALL,0.5737704918032787,0.5737704918032787,0.4215456674473068,0.4215456674473068,88,1,18.85480093676815,15.0,5.274725675582886
59,BAC,0.6494845360824743,0.6494845360824743,0.35051546391752575,0.35051546391752575,114,1,16.93041237113402,11.0,4.5656044483184814
60,BBWI,0.6381578947368421,0.6381578947368421,0.3618421052631579,0.3618421052631579,74,1,10.513157894736842,8.0,2.420591115951538
61,BAX,0.6872509960159362,0.6872509960159362,0.3107569721115538,0.3107569721115538,154,1,19.254980079681275,14.0,6.196614503860474
62,BDX,0.6513409961685823,0.6513409961685823,0.34674329501915707,0.34674329501915707,169,1,21.804597701149426,16.0,7.556537389755249
63,WRB,0.6581986143187067,0.6581986143187067,0.3394919168591224,0.3394919168591224,113,1,21.59584295612009,15.0,5.992008924484253
64,BBY,0.5886524822695035,0.5851063829787234,0.41134751773049644,0.4148936170212766,49,1,7.99645390070922,7.0,2.01834774017334
65,BIO,0.6240208877284595,0.6240208877284595,0.37597911227154046,0.37597911227154046,90,1,14.699738903394255,10.0,3.8188858032226562
66,TECH,0.6626984126984127,0.6626984126984127,0.3373015873015873,0.3373015873015873,76,1,13.48015873015873,9.0,2.485832691192627
67,BIIB,0.6634615384615384,0.6586538461538461,0.33653846153846156,0.34134615384615385,49,1,9.677884615384615,7.5,1.726684808731079
68,BLK,0.6750902527075813,0.6714801444043321,0.3212996389891697,0.3249097472924188,92,1,15.28158844765343,10.0,2.9612350463867188
69,BK,0.6041666666666666,0.6024305555555556,0.3958333333333333,0.3975694444444444,124,1,17.921875,12.0,6.695455551147461
70,BA,0.6147403685092128,0.6130653266331658,0.3852596314907873,0.3869346733668342,107,1,14.447236180904522,10.0,5.982828617095947
71,BKNG,0.73,0.73,0.27,0.27,43,1,10.275,8.0,1.6714673042297363
72,BWA,0.6264591439688716,0.622568093385214,0.3735408560311284,0.377431906614786,82,1,11.72373540856031,9.0,2.265465497970581
73,BXP,0.6903225806451613,0.6903225806451613,0.3096774193548387,0.3096774193548387,143,1,18.40967741935484,14.0,3.738105058670044
74,BSX,0.601593625498008,0.601593625498008,0.398406374501992,0.398406374501992,95,1,12.426294820717132,8.0,2.2138452529907227
75,BMY,0.6314152410575428,0.6298600311041991,0.36702954898911355,0.36858475894245724,114,1,18.653188180404353,13.0,8.07698678970337
76,AVGO,0.7310924369747899,0.7310924369747899,0.2689075630252101,0.2689075630252101,35,1,9.428571428571429,7.0,1.1178398132324219
77,BR,0.7025641025641025,0.6923076923076923,0.29743589743589743,0.3076923076923077,77,1,16.615384615384617,11.0,2.2934303283691406
78,BRO,0.6878612716763006,0.6878612716763006,0.31213872832369943,0.31213872832369943,207,1,24.234104046242773,16.0,5.31221342086792
79,CHRW,0.68,0.68,0.32,0.32,73,1,14.174545454545454,10.0,2.7703421115875244
80,CDNS,0.6614173228346457,0.6614173228346457,0.33858267716535434,0.33858267716535434,51,1,10.165354330708661,8.0,1.8895151615142822
81,CZR,0.6470588235294118,0.6176470588235294,0.35294117647058826,0.38235294117647056,16,1,5.029411764705882,4.0,0.3683316707611084
82,CPT,0.7339181286549707,0.7339181286549707,0.26608187134502925,0.26608187134502925,143,1,20.751461988304094,15.0,4.654294729232788
83,CPB,0.6619718309859155,0.6619718309859155,0.33601609657947684,0.33601609657947684,156,1,21.124748490945674,14.0,6.6892313957214355
84,COF,0.6236933797909407,0.6236933797909407,0.37630662020905925,0.37630662020905925,68,1,12.114982578397212,8.0,2.4210543632507324
85,CAH,0.6709183673469388,0.6709183673469388,0.32908163265306123,0.32908163265306123,117,1,14.298469387755102,10.0,3.8045437335968018
86,KMX,0.5920398009950248,0.5920398009950248,0.4079601990049751,0.4079601990049751,45,1,9.08955223880597,7.0,1.3733856678009033
87,CCL,0.6666666666666666,0.6637931034482759,0.3333333333333333,0.33620689655172414,57,1,12.979885057471265,9.0,3.107976198196411
88,CARR,0.5238095238095238,0.5238095238095238,0.47619047619047616,0.47619047619047616,21,1,7.9523809523809526,5.0,0.35251903533935547
89,CTLT,0.7611940298507462,0.7611940298507462,0.23880597014925373,0.23880597014925373,42,1,9.626865671641792,7.0,0.6836700439453125
90,CAT,0.6189839572192514,0.6189839572192514,0.3810160427807487,0.3810160427807487,90,1,15.58957219251337,12.0,7.68497633934021
91,CBOE,0.7552447552447552,0.7552447552447552,0.24475524475524477,0.24475524475524477,73,1,14.391608391608392,9.0,1.539733648300171
92,CBRE,0.6462585034013606,0.6462585034013606,0.35374149659863946,0.35374149659863946,69,1,11.965986394557824,9.0,1.2704012393951416
93,CDW,0.638095238095238,0.638095238095238,0.3619047619047619,0.3619047619047619,47,1,12.142857142857142,9.0,1.0638997554779053
94,CE,0.6467391304347826,0.6413043478260869,0.3532608695652174,0.358695652173913,89,1,13.630434782608695,9.0,1.907947063446045
95,CNC,0.6258503401360545,0.6190476190476191,0.3741496598639456,0.38095238095238093,38,1,8.83673469387755,7.0,1.0875933170318604
96,CNP,0.6636363636363637,0.6621212121212121,0.3333333333333333,0.33484848484848484,123,1,24.562121212121212,17.0,10.348446369171143
97,CDAY,0.7083333333333334,0.6666666666666666,0.2916666666666667,0.3333333333333333,20,1,3.5,3.0,0.23483610153198242
98,CERN,0.599250936329588,0.599250936329588,0.37453183520599254,0.37453183520599254,140,1,14.397003745318353,9.0,2.6055922508239746
99,CF,0.6906474820143885,0.6834532374100719,0.30935251798561153,0.31654676258992803,80,1,9.057553956834532,7.0,1.0788025856018066
100,CRL,0.6695278969957081,0.6695278969957081,0.33047210300429186,0.33047210300429186,65,1,13.429184549356224,10.0,2.111682176589966
101,SCHW,0.6200716845878136,0.6164874551971327,0.37992831541218636,0.3835125448028674,55,1,9.243727598566307,7.0,1.9803087711334229
102,CHTR,0.6940298507462687,0.6940298507462687,0.30597014925373134,0.30597014925373134,63,1,10.992537313432836,8.0,1.4731879234313965
103,CVX,0.6030640668523677,0.6030640668523677,0.3955431754874652,0.3955431754874652,145,1,18.988857938718663,14.0,9.037541627883911
104,CMG,0.6193548387096774,0.6193548387096774,0.38064516129032255,0.38064516129032255,57,1,11.006451612903225,8.0,1.536376714706421
105,CB,0.6990595611285266,0.6990595611285266,0.2946708463949843,0.2946708463949843,140,1,20.605015673981192,14.0,4.3101489543914795
106,CHD,0.6921348314606741,0.6921348314606741,0.30337078651685395,0.30337078651685395,137,1,23.04044943820225,16.0,6.4786460399627686
107,CI,0.6864988558352403,0.6864988558352403,0.3135011441647597,0.3135011441647597,84,1,14.109839816933638,10.0,4.159301519393921
108,CINF,0.6745406824146981,0.6745406824146981,0.32545931758530183,0.32545931758530183,127,1,23.181102362204726,16.0,6.013383626937866
109,CTAS,0.7126436781609196,0.7126436781609196,0.28735632183908044,0.28735632183908044,81,1,14.968390804597702,10.0,3.5033764839172363
110,CSCO,0.6699029126213593,0.6699029126213593,0.3300970873786408,0.3300970873786408,109,1,14.877022653721683,10.0,3.18813157081604
111,C,0.6654275092936803,0.6654275092936803,0.33271375464684017,0.33271375464684017,125,1,15.611524163568774,10.0,5.4490437507629395
112,CFG,0.6363636363636364,0.6363636363636364,0.36363636363636365,0.36363636363636365,41,1,9.761363636363637,8.0,0.710416316986084
113,CTXS,0.6470588235294118,0.6470588235294118,0.3212669683257919,0.3212669683257919,102,1,14.615384615384615,8.0,2.1623904705047607
114,CLX,0.737037037037037,0.7351851851851852,0.26296296296296295,0.26481481481481484,126,1,22.764814814814816,16.0,7.713720321655273
115,CME,0.6949152542372882,0.6949152542372882,0.3050847457627119,0.3050847457627119,72,1,14.36864406779661,11.0,2.5820765495300293
116,CMS,0.7412280701754386,0.7412280701754386,0.25877192982456143,0.25877192982456143,90,1,18.967105263157894,15.0,5.861943483352661
117,KO,0.6768361581920904,0.6768361581920904,0.3231638418079096,0.3231638418079096,204,1,27.46214689265537,19.0,14.925651788711548
118,CTSH,0.6188340807174888,0.6188340807174888,0.3811659192825112,0.3811659192825112,74,1,14.282511210762332,10.0,2.189725875854492
119,CL,0.670549084858569,0.670549084858569,0.3277870216306156,0.3277870216306156,161,1,24.224625623960065,17.0,9.329363584518433
120,CMCSA,0.60062893081761,0.60062893081761,0.39937106918238996,0.39937106918238996,80,1,15.081761006289309,11.0,3.3364627361297607
121,CMA,0.5932642487046632,0.5932642487046632,0.4067357512953368,0.4067357512953368,85,1,14.733160621761659,10.0,3.9712376594543457
122,CAG,0.6317991631799164,0.6317991631799164,0.3682008368200837,0.3682008368200837,120,1,20.110878661087867,14.0,6.238940477371216
123,COP,0.6099290780141844,0.607565011820331,0.3900709219858156,0.39243498817966904,73,1,13.465721040189125,10.0,3.8757126331329346
124,ED,0.7199453551912568,0.7199453551912568,0.28005464480874315,0.28005464480874315,237,1,29.34016393442623,21.0,13.486235857009888
125,STZ,0.6732673267326733,0.6732673267326733,0.3234323432343234,0.3234323432343234,98,1,14.508250825082508,10.0,3.006863594055176
126,CEG,0.0,0.0,1.0,1.0,3,3,3.0,3.0,0.11498498916625977
127,COO,0.6426666666666667,0.6293333333333333,0.3546666666666667,0.368,78,1,10.658666666666667,7.0,2.9052722454071045
128,CPRT,0.6791666666666667,0.6791666666666667,0.32083333333333336,0.32083333333333336,84,1,15.516666666666667,11.0,2.4606523513793945
129,GLW,0.5942028985507246,0.5942028985507246,0.4057971014492754,0.4057971014492754,75,1,13.318840579710145,9.0,3.7432944774627686
130,CTVA,0.5416666666666666,0.5416666666666666,0.4583333333333333,0.4583333333333333,37,1,9.291666666666666,7.0,0.4087090492248535
131,COST,0.6845070422535211,0.6816901408450704,0.3154929577464789,0.3183098591549296,154,1,18.492957746478872,12.0,4.457984685897827
132,CTRA,0.49586776859504134,0.49586776859504134,0.5,0.5,59,1,10.87603305785124,7.0,2.0640437602996826
133,CCI,0.6434108527131783,0.6356589147286822,0.35658914728682173,0.3643410852713178,94,1,16.782945736434108,10.0,2.909693717956543
134,CSX,0.6228070175438597,0.6228070175438597,0.37719298245614036,0.37719298245614036,81,1,16.399122807017545,13.0,5.134165048599243
135,CMI,0.6283422459893048,0.6283422459893048,0.3716577540106952,0.3716577540106952,101,1,13.377005347593583,9.0,3.8165652751922607
136,CVS,0.6606334841628959,0.6606334841628959,0.33710407239819007,0.33710407239819007,100,1,17.5,12.0,5.117424964904785
137,DHI,0.6122448979591837,0.5969387755102041,0.3877551020408163,0.4030612244897959,79,1,8.63265306122449,6.0,1.3903586864471436
138,DHR,0.6900726392251816,0.6900726392251816,0.3099273607748184,0.3099273607748184,120,1,19.52542372881356,14.0,5.303997755050659
139,DRI,0.6607773851590106,0.6607773851590106,0.33568904593639576,0.33568904593639576,89,1,13.43816254416961,9.0,2.8508949279785156
140,DVA,0.6456140350877193,0.6350877192982456,0.3508771929824561,0.36140350877192984,101,1,16.343859649122805,10.0,3.030064344406128
141,DE,0.6210526315789474,0.6210526315789474,0.37719298245614036,0.37719298245614036,100,1,14.363157894736842,10.0,5.705284833908081
142,DAL,0.6637931034482759,0.6551724137931034,0.33620689655172414,0.3448275862068966,49,1,7.939655172413793,5.0,0.8499355316162109
143,XRAY,0.6883852691218131,0.6855524079320113,0.311614730878187,0.31444759206798867,102,1,16.94900849858357,11.0,4.1024439334869385
144,DVN,0.66015625,0.65625,0.33984375,0.34375,62,1,8.52734375,6.5,1.735520362854004
145,DXCM,0.6728971962616822,0.6728971962616822,0.32710280373831774,0.32710280373831774,22,1,6.728971962616822,5.0,0.776679277420044
146,FANG,0.6285714285714286,0.6285714285714286,0.37142857142857144,0.37142857142857144,27,1,5.414285714285715,4.0,0.4500148296356201
147,DLR,0.7164948453608248,0.7164948453608248,0.28350515463917525,0.28350515463917525,61,1,13.154639175257731,9.0,1.783768653869629
148,DFS,0.6375,0.625,0.3625,0.375,81,1,14.225,9.0,1.5829825401306152
149,DISH,0.6123348017621145,0.6035242290748899,0.3876651982378855,0.3964757709251101,54,1,10.30396475770925,8.0,1.953425645828247
150,DIS,0.6185567010309279,0.6185567010309279,0.38144329896907214,0.38144329896907214,84,1,14.899852724594993,11.0,6.813810110092163
151,DG,0.6524390243902439,0.6524390243902439,0.3475609756097561,0.3475609756097561,71,1,15.591463414634147,12.0,1.990368366241455
152,DLTR,0.6693227091633466,0.6653386454183267,0.33067729083665337,0.3346613545816733,67,1,13.366533864541832,10.0,2.4123880863189697
153,D,0.7373913043478261,0.7373913043478261,0.2608695652173913,0.2608695652173913,148,1,28.554782608695653,21.0,10.172000169754028
154,DPZ,0.7309417040358744,0.7309417040358744,0.26905829596412556,0.26905829596412556,65,1,13.699551569506726,10.0,2.162158966064453
155,DOV,0.6551724137931034,0.6551724137931034,0.34022988505747126,0.34022988505747126,95,1,16.977011494252874,13.0,4.934391498565674
156,DOW,0.4482758620689655,0.4482758620689655,0.4827586206896552,0.4827586206896552,23,1,9.068965517241379,8.0,0.3780674934387207
157,DTE,0.7403225806451613,0.7403225806451613,0.25806451612903225,0.25806451612903225,263,1,27.637096774193548,20.0,11.049371004104614
158,DUK,0.7564935064935064,0.7564935064935064,0.2435064935064935,0.2435064935064935,179,1,27.464285714285715,20.0,10.30961799621582
159,DRE,0.6449864498644986,0.6449864498644986,0.35501355013550134,0.35501355013550134,110,1,18.360433604336045,14.0,4.875643968582153
160,DD,0.6262295081967213,0.6262295081967213,0.3737704918032787,0.3737704918032787,112,1,15.91311475409836,10.0,6.36496376991272
161,DXC,0.6318082788671024,0.6318082788671024,0.3681917211328976,0.3681917211328976,69,1,13.213507625272332,10.0,4.10914421081543
162,EMN,0.6488095238095238,0.6488095238095238,0.35119047619047616,0.35119047619047616,142,1,15.735119047619047,10.0,3.8408708572387695
163,ETN,0.6164623467600701,0.6164623467600701,0.38178633975481613,0.38178633975481613,101,1,16.13309982486865,12.0,6.270332098007202
164,EBAY,0.6180904522613065,0.6180904522613065,0.38190954773869346,0.38190954773869346,98,1,12.341708542713567,9.0,1.8247056007385254
165,ECL,0.6856492027334852,0.6856492027334852,0.3143507972665148,0.3143507972665148,176,1,23.92255125284738,17.0,6.958011865615845
166,EIX,0.7066420664206642,0.7066420664206642,0.2933579335793358,0.2933579335793358,234,1,24.062730627306273,17.0,8.157570123672485
167,EW,0.6150793650793651,0.6111111111111112,0.38492063492063494,0.3888888888888889,93,1,17.753968253968253,13.0,3.300541400909424
168,EA,0.6463878326996197,0.6387832699619772,0.34980988593155893,0.3574144486692015,47,1,7.93916349809886,6.0,1.5991740226745605
169,EMR,0.6219879518072289,0.6204819277108434,0.37801204819277107,0.3795180722891566,136,1,20.167168674698797,15.0,8.688470125198364
170,ENPH,0.5405405405405406,0.5135135135135135,0.4594594594594595,0.4864864864864865,9,1,2.72972972972973,1.0,0.23521065711975098
171,ETR,0.6721611721611722,0.6721611721611722,0.32234432234432236,0.32234432234432236,170,1,24.17765567765568,17.0,8.463790655136108
172,EOG,0.6326530612244898,0.6326530612244898,0.3673469387755102,0.3673469387755102,95,1,10.681632653061225,7.0,2.010167121887207
173,EPAM,0.625,0.625,0.375,0.375,43,1,8.826923076923077,6.0,0.846867561340332
174,EFX,0.7006960556844548,0.7006960556844548,0.29930394431554525,0.29930394431554525,87,1,16.740139211136892,13.0,5.914550542831421
175,EQIX,0.689119170984456,0.6787564766839378,0.31088082901554404,0.32124352331606215,66,1,10.740932642487047,8.0,1.5306050777435303
176,EQR,0.690625,0.690625,0.30625,0.30625,156,1,20.39375,14.0,4.208374261856079
177,ESS,0.6793002915451894,0.6763848396501457,0.3206997084548105,0.3236151603498542,158,1,19.049562682215743,15.0,4.138508081436157
178,EL,0.6768707482993197,0.6768707482993197,0.3231292517006803,0.3231292517006803,124,1,16.82312925170068,11.0,3.449916362762451
179,ETSY,0.5641025641025641,0.5641025641025641,0.4358974358974359,0.4358974358974359,20,1,5.871794871794871,4.0,0.46921491622924805
180,RE,0.632996632996633,0.632996632996633,0.36363636363636365,0.36363636363636365,127,1,18.892255892255893,14.0,3.5806491374969482
181,EVRG,0.7065217391304348,0.7021739130434783,0.29130434782608694,0.2956521739130435,158,1,27.582608695652173,19.0,7.979843378067017
182,ES,0.6799116997792495,0.6799116997792495,0.31567328918322296,0.31567328918322296,129,1,22.163355408388522,15.0,6.327862739562988
183,EXC,0.7251082251082251,0.7251082251082251,0.2727272727272727,0.2727272727272727,189,1,23.244588744588743,15.5,7.002012252807617
184,EXPE,0.6604938271604939,0.654320987654321,0.3395061728395062,0.345679012345679,41,1,7.814814814814815,7.0,1.054656744003296
185,EXPD,0.6514084507042254,0.647887323943662,0.3485915492957746,0.352112676056338,62,1,13.144366197183098,9.0,2.854445219039917
186,EXR,0.7105263157894737,0.7052631578947368,0.2894736842105263,0.29473684210526313,78,1,13.589473684210526,10.0,1.779994249343872
187,XOM,0.6465753424657534,0.6465753424657534,0.35205479452054794,0.35205479452054794,186,1,26.383561643835616,19.0,12.220918416976929
188,FFIV,0.6149732620320856,0.5989304812834224,0.3850267379679144,0.40106951871657753,68,1,8.81283422459893,6.0,1.446443796157837
189,FDS,0.6884057971014492,0.6884057971014492,0.3115942028985507,0.3115942028985507,58,1,13.166666666666666,10.0,2.5626933574676514
190,FAST,0.6209150326797386,0.6209150326797386,0.3758169934640523,0.3758169934640523,73,1,13.084967320261438,9.0,2.799049139022827
191,FRT,0.7094861660079052,0.7075098814229249,0.29051383399209485,0.2924901185770751,176,1,25.57905138339921,17.0,8.444883108139038
192,FDX,0.6343115124153499,0.6343115124153499,0.3656884875846501,0.3656884875846501,67,1,11.857787810383748,9.0,3.748863697052002
193,FITB,0.5539772727272727,0.5539772727272727,0.4460227272727273,0.4460227272727273,136,1,17.883522727272727,12.0,4.637321710586548
194,FRC,0.6339869281045751,0.6339869281045751,0.3660130718954248,0.3660130718954248,59,1,16.326797385620914,14.0,1.7061553001403809
195,FE,0.670846394984326,0.670846394984326,0.32601880877742945,0.32601880877742945,150,1,20.247648902821318,14.0,4.161281585693359
196,FIS,0.6947368421052632,0.6947368421052632,0.30526315789473685,0.30526315789473685,106,1,20.466666666666665,15.0,3.99772572517395
197,FISV,0.6770833333333334,0.6770833333333334,0.3229166666666667,0.3229166666666667,80,1,18.756944444444443,14.0,3.525700330734253
198,FLT,0.6805555555555556,0.6736111111111112,0.3194444444444444,0.3263888888888889,64,1,12.17361111111111,10.0,1.2109954357147217
199,FMC,0.5863746958637469,0.5863746958637469,0.41362530413625304,0.41362530413625304,118,1,16.065693430656935,10.0,4.360937833786011
200,F,0.5623800383877159,0.5623800383877159,0.43761996161228406,0.43761996161228406,135,1,15.850287907869482,10.0,5.439756155014038
201,FTNT,0.6923076923076923,0.6923076923076923,0.3076923076923077,0.3076923076923077,30,1,9.054945054945055,7.0,0.7192361354827881
202,FTV,0.72,0.72,0.28,0.28,80,1,17.813333333333333,13.0,1.0672707557678223
203,FBHS,0.6974789915966386,0.6974789915966386,0.3025210084033613,0.3025210084033613,53,1,12.680672268907562,9.0,1.1131854057312012
204,FOXA,0.6857142857142857,0.6857142857142857,0.3142857142857143,0.3142857142857143,32,1,9.771428571428572,7.0,0.3360433578491211
205,FOX,0.4838709677419355,0.4838709677419355,0.5161290322580645,0.5161290322580645,42,1,13.35483870967742,9.0,0.4265751838684082
206,BEN,0.6754385964912281,0.6754385964912281,0.32456140350877194,0.32456140350877194,122,1,13.654970760233919,9.0,3.500316858291626
207,FCX,0.6318181818181818,0.6318181818181818,0.36818181818181817,0.36818181818181817,29,1,7.581818181818182,6.0,1.4549028873443604
208,AJG,0.6784140969162996,0.6784140969162996,0.32158590308370044,0.32158590308370044,105,1,22.506607929515418,16.5,6.414177179336548
209,GRMN,0.7135922330097088,0.7135922330097088,0.28640776699029125,0.28640776699029125,113,1,13.45631067961165,8.5,1.9005634784698486
210,IT,0.6830188679245283,0.6792452830188679,0.3169811320754717,0.32075471698113206,90,1,12.252830188679246,8.0,2.1869404315948486
211,GE,0.5601965601965602,0.5601965601965602,0.4398034398034398,0.4398034398034398,194,1,21.135135135135137,15.0,10.972938060760498
