,Stock,Best case profits ratio,Worst case profits ratio,Best case losses ratio,Worst case losses ratio,Max. trade period in days,Min. trade period in days,Avg. trade period in days,Median trade period in days,Total exploration time
120,CMCSA,0.08074534161490683,0.08074534161490683,0.9192546583850931,0.9192546583850931,621,1,54.30124223602485,10.0,10.60846471786499
121,CMA,0.1282051282051282,0.1282051282051282,0.8717948717948718,0.8717948717948718,1007,1,58.65897435897436,11.0,13.652080059051514
122,CAG,0.10920770877944326,0.10920770877944326,0.8886509635974305,0.8886509635974305,1012,1,64.0899357601713,15.0,17.38070797920227
123,COP,0.11943793911007025,0.11943793911007025,0.8735362997658079,0.8735362997658079,652,1,43.90866510538642,9.0,11.316477298736572
124,ED,0.21089385474860337,0.21089385474860337,0.7793296089385475,0.7793296089385475,1160,1,133.18715083798884,29.0,54.86638140678406
125,STZ,0.12418300653594772,0.12418300653594772,0.8529411764705882,0.8529411764705882,545,1,59.96078431372549,11.0,10.72391676902771
126,CEG,0.0,0.0,1.0,1.0,1,1,1.0,1.0,0.16438651084899902
127,COO,0.12903225806451613,0.12903225806451613,0.8629032258064516,0.8629032258064516,483,1,40.71774193548387,8.0,9.127928972244263
128,CPRT,0.15833333333333333,0.15833333333333333,0.8416666666666667,0.8416666666666667,475,1,56.4125,12.5,8.119014739990234
129,GLW,0.1351981351981352,0.1351981351981352,0.8648018648018648,0.8648018648018648,339,1,40.892773892773896,10.0,10.627266645431519
130,CTVA,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.9166666666666666,145,1,23.166666666666668,3.0,0.5530762672424316
131,COST,0.18696883852691218,0.18696883852691218,0.8130311614730878,0.8130311614730878,589,1,71.8271954674221,16.0,14.587841033935547
132,CTRA,0.08097165991902834,0.08097165991902834,0.9149797570850202,0.9149797570850202,267,1,22.902834008097166,6.0,3.621602773666382
133,CCI,0.14615384615384616,0.14615384615384616,0.85,0.85,740,1,74.23461538461538,14.0,11.696681022644043
134,CSX,0.1394335511982571,0.1394335511982571,0.8562091503267973,0.8562091503267973,692,1,57.666666666666664,13.0,15.903900384902954
135,CMI,0.1099476439790576,0.1099476439790576,0.8900523560209425,0.8900523560209425,352,1,38.27748691099477,11.0,9.356107473373413
136,CVS,0.15401785714285715,0.15401785714285715,0.8415178571428571,0.8415178571428571,540,1,56.57142857142857,13.5,15.098554611206055
137,DHI,0.12796208530805686,0.12796208530805686,0.8720379146919431,0.8720379146919431,247,1,22.341232227488153,6.0,3.0753486156463623
138,DHR,0.18779342723004694,0.18779342723004694,0.8098591549295775,0.8098591549295775,607,1,76.97417840375587,16.0,19.20899200439453
139,DRI,0.11552346570397112,0.11552346570397112,0.8844765342960289,0.8844765342960289,1023,1,52.28158844765343,9.0,8.714014053344727
140,DVA,0.11228070175438597,0.11228070175438597,0.887719298245614,0.887719298245614,688,1,46.0,11.0,7.7576003074646
141,DE,0.11304347826086956,0.11304347826086956,0.8869565217391304,0.8869565217391304,809,1,44.16,8.0,15.56827998161316
142,DAL,0.06837606837606838,0.06837606837606838,0.9316239316239316,0.9316239316239316,268,1,21.35042735042735,5.0,1.9151020050048828
143,XRAY,0.10451977401129943,0.10451977401129943,0.8785310734463276,0.8785310734463276,708,1,55.35875706214689,13.5,11.634046077728271
144,DVN,0.1141732283464567,0.1141732283464567,0.8858267716535433,0.8858267716535433,511,1,35.09055118110236,8.0,5.844659328460693
145,DXCM,0.16822429906542055,0.16822429906542055,0.8317757009345794,0.8317757009345794,148,1,19.018691588785046,4.0,1.6207654476165771
146,FANG,0.05714285714285714,0.05714285714285714,0.9285714285714286,0.9285714285714286,141,1,12.857142857142858,3.0,1.9004178047180176
147,DLR,0.1134020618556701,0.1134020618556701,0.8865979381443299,0.8865979381443299,470,1,48.51030927835052,8.5,5.73536229133606
148,DFS,0.10493827160493827,0.10493827160493827,0.8950617283950617,0.8950617283950617,564,1,45.71604938271605,9.0,4.435267210006714
149,DISH,0.10526315789473684,0.10526315789473684,0.8947368421052632,0.8947368421052632,282,1,26.899122807017545,6.5,3.861842632293701
150,DIS,0.14641288433382138,0.14641288433382138,0.8535871156661786,0.8535871156661786,869,1,59.69253294289898,12.0,24.30334782600403
151,DG,0.09202453987730061,0.09202453987730061,0.9079754601226994,0.9079754601226994,513,1,43.98159509202454,13.0,4.505928993225098
152,DLTR,0.17131474103585656,0.17131474103585656,0.8286852589641435,0.8286852589641435,568,1,43.40239043824701,10.0,6.476488351821899
153,D,0.20781527531083482,0.20781527531083482,0.7886323268206039,0.7886323268206039,1051,1,134.85968028419182,31.0,43.38756704330444
154,DPZ,0.21333333333333335,0.21333333333333335,0.7866666666666666,0.7866666666666666,463,1,51.72,14.0,6.848184108734131
155,DOV,0.1292517006802721,0.1292517006802721,0.8684807256235828,0.8684807256235828,565,1,54.6530612244898,11.0,14.616702318191528
156,DOW,0.06896551724137931,0.06896551724137931,0.8275862068965517,0.8275862068965517,134,1,27.724137931034484,7.0,0.7474281787872314
157,DTE,0.2124600638977636,0.2124600638977636,0.7795527156549521,0.7795527156549521,1632,1,142.0926517571885,29.0,51.31821393966675
158,DUK,0.20066334991708126,0.20066334991708126,0.7927031509121062,0.7927031509121062,1068,1,121.60696517412936,23.0,42.006611347198486
159,DRE,0.16574585635359115,0.16574585635359115,0.8259668508287292,0.8259668508287292,759,1,75.56906077348066,16.0,15.820486307144165
160,DD,0.11295681063122924,0.11295681063122924,0.8870431893687708,0.8870431893687708,584,1,53.191029900332225,9.0,18.813138723373413
161,DXC,0.1277533039647577,0.1277533039647577,0.8722466960352423,0.8722466960352423,467,1,46.25991189427313,10.0,12.419580459594727
162,EMN,0.14749262536873156,0.14749262536873156,0.8495575221238938,0.8495575221238938,584,1,57.442477876106196,12.0,11.573402881622314
163,ETN,0.12216404886561955,0.12216404886561955,0.8760907504363001,0.8760907504363001,605,1,60.81500872600349,14.0,20.351659297943115
164,EBAY,0.07253886010362694,0.07253886010362694,0.9222797927461139,0.9222797927461139,924,1,34.4559585492228,7.0,4.090075731277466
165,ECL,0.18181818181818182,0.18181818181818182,0.8181818181818182,0.8181818181818182,1062,1,93.85780885780886,16.0,23.210098266601562
166,EIX,0.18888888888888888,0.18888888888888888,0.8074074074074075,0.8074074074074075,756,1,98.23518518518519,18.0,30.471233367919922
167,EW,0.14682539682539683,0.14682539682539683,0.8492063492063492,0.8492063492063492,784,1,47.72222222222222,12.0,7.055899381637573
168,EA,0.10606060606060606,0.10606060606060606,0.8901515151515151,0.8901515151515151,308,1,28.916666666666668,7.0,5.251624822616577
169,EMR,0.13476263399693722,0.13476263399693722,0.8637059724349158,0.8637059724349158,800,1,73.54517611026034,15.0,28.404770612716675
170,ENPH,0.08108108108108109,0.08108108108108109,0.918918918918919,0.918918918918919,45,1,5.45945945945946,1.0,0.5600194931030273
171,ETR,0.18198198198198198,0.18198198198198198,0.8144144144144144,0.8144144144144144,963,1,102.8954954954955,21.0,33.13591980934143
172,EOG,0.088,0.088,0.912,0.912,344,1,28.732,7.0,4.551804780960083
173,EPAM,0.2403846153846154,0.2403846153846154,0.7596153846153846,0.7596153846153846,261,1,38.00961538461539,10.0,2.4025251865386963
174,EFX,0.16551724137931034,0.16551724137931034,0.8344827586206897,0.8344827586206897,483,1,67.05287356321838,13.0,16.956775188446045
175,EQIX,0.08762886597938144,0.08762886597938144,0.9072164948453608,0.9072164948453608,338,1,44.51546391752577,8.0,5.485593557357788
176,EQR,0.14330218068535824,0.14330218068535824,0.8348909657320872,0.8348909657320872,491,1,78.86915887850468,19.0,14.635584592819214
177,ESS,0.14411764705882352,0.14411764705882352,0.8352941176470589,0.8352941176470589,886,1,73.18823529411765,15.5,14.231860399246216
178,EL,0.1326530612244898,0.1326530612244898,0.8639455782312925,0.8639455782312925,765,1,56.22108843537415,11.0,9.632179975509644
179,ETSY,0.15384615384615385,0.15384615384615385,0.8461538461538461,0.8461538461538461,115,1,11.871794871794872,5.0,0.42608046531677246
180,RE,0.12709030100334448,0.12709030100334448,0.8695652173913043,0.8695652173913043,782,1,70.3076923076923,12.0,12.111589193344116
181,EVRG,0.16885964912280702,0.16885964912280702,0.8157894736842105,0.8157894736842105,1170,1,107.89254385964912,23.0,28.621806144714355
182,ES,0.14945054945054945,0.14945054945054945,0.8395604395604396,0.8395604395604396,833,1,89.30549450549451,19.0,23.40930962562561
183,EXC,0.16880341880341881,0.16880341880341881,0.8247863247863247,0.8247863247863247,851,1,83.73076923076923,17.0,23.037909507751465
184,EXPE,0.1524390243902439,0.1524390243902439,0.8475609756097561,0.8475609756097561,232,1,29.573170731707318,7.0,3.227465867996216
185,EXPD,0.12318840579710146,0.12318840579710146,0.8768115942028986,0.8768115942028986,620,1,50.68115942028985,9.0,8.55842137336731
186,EXR,0.20418848167539266,0.20418848167539266,0.7853403141361257,0.7853403141361257,454,1,72.49214659685863,14.0,8.155622959136963
187,XOM,0.14066852367688024,0.14066852367688024,0.8551532033426184,0.8551532033426184,1106,1,80.60306406685237,16.0,33.68335151672363
188,FFIV,0.11764705882352941,0.11764705882352941,0.8823529411764706,0.8823529411764706,507,1,31.11764705882353,8.0,3.7088117599487305
189,FDS,0.16906474820143885,0.16906474820143885,0.8309352517985612,0.8309352517985612,575,1,48.827338129496404,13.0,8.118510961532593
190,FAST,0.10897435897435898,0.10897435897435898,0.8814102564102564,0.8814102564102564,991,1,38.31730769230769,9.0,7.3591296672821045
191,FRT,0.2003968253968254,0.2003968253968254,0.7857142857142857,0.7857142857142857,781,1,96.47817460317461,20.5,28.475311756134033
192,FDX,0.13747228381374724,0.13747228381374724,0.8580931263858093,0.8580931263858093,455,1,45.01773835920177,11.0,12.046617269515991
193,FITB,0.10497237569060773,0.10497237569060773,0.8950276243093923,0.8950276243093923,591,1,49.57182320441989,11.0,10.51742696762085
194,FRC,0.09615384615384616,0.09615384615384616,0.8974358974358975,0.8974358974358975,449,1,41.1474358974359,14.0,3.9391682147979736
195,FE,0.09846153846153846,0.09846153846153846,0.8923076923076924,0.8923076923076924,889,1,63.25846153846154,12.0,11.79850959777832
196,FIS,0.1840277777777778,0.1840277777777778,0.8090277777777778,0.8090277777777778,711,1,82.14583333333333,15.0,13.460242986679077
197,FISV,0.1388888888888889,0.1388888888888889,0.8611111111111112,0.8611111111111112,509,1,67.63541666666667,12.5,11.488548278808594
198,FLT,0.13194444444444445,0.13194444444444445,0.8680555555555556,0.8680555555555556,393,1,42.791666666666664,11.5,3.841790199279785
199,FMC,0.15346534653465346,0.15346534653465346,0.844059405940594,0.844059405940594,407,1,47.24009900990099,12.0,11.337777137756348
200,F,0.08695652173913043,0.08695652173913043,0.9130434782608695,0.9130434782608695,1126,1,40.34593572778828,9.0,13.075601816177368
201,FTNT,0.12087912087912088,0.12087912087912088,0.8791208791208791,0.8791208791208791,315,1,30.791208791208792,7.0,1.7862248420715332
202,FTV,0.11842105263157894,0.11842105263157894,0.868421052631579,0.868421052631579,452,1,66.97368421052632,12.0,3.0779292583465576
203,FBHS,0.10743801652892562,0.10743801652892562,0.8925619834710744,0.8925619834710744,422,1,66.50413223140495,17.0,4.617469072341919
204,FOXA,0.05714285714285714,0.05714285714285714,0.9428571428571428,0.9428571428571428,167,1,36.4,6.0,0.9597139358520508
205,FOX,0.03225806451612903,0.03225806451612903,0.967741935483871,0.967741935483871,167,1,36.41935483870968,8.0,0.7827680110931396
206,BEN,0.16184971098265896,0.16184971098265896,0.838150289017341,0.838150289017341,704,1,52.52023121387283,12.0,10.889194965362549
207,FCX,0.05909090909090909,0.05909090909090909,0.9409090909090909,0.9409090909090909,419,1,20.35909090909091,6.0,3.1994357109069824
208,AJG,0.17558886509635974,0.17558886509635974,0.815845824411135,0.815845824411135,1010,1,91.13918629550321,22.0,24.86327624320984
209,GRMN,0.1553398058252427,0.1553398058252427,0.8446601941747572,0.8446601941747572,444,1,47.61165048543689,10.0,5.766015529632568
